Pollutant,Site,Hour,NIsize,simTr,N,RMSE,MAE,MAPE,IA
PM10,Warsaw,1,60,0.020000,40,14.13,9.86092,34.3701,0.804035
PM10,Warsaw,1,60,0.020000,45,14.2049,9.83629,34.1023,0.804112
PM10,Warsaw,1,60,0.020000,50,14.1054,9.76962,34.1075,0.808245
PM10,Warsaw,1,60,0.020000,55,14.2357,9.87388,34.259,0.802665
PM10,Warsaw,1,60,0.020000,60,14.3001,9.80256,34.1485,0.800833
PM10,Warsaw,1,65,0.020000,1,18.8312,12.6834,46.0296,0.711663
PM10,Warsaw,1,65,0.020000,5,15.0915,10.0794,37.8415,0.778462
PM10,Warsaw,1,65,0.020000,10,14.7636,9.71956,35.5396,0.787476
PM10,Warsaw,1,65,0.020000,15,14.1286,9.63157,35.5475,0.801644
PM10,Warsaw,1,65,0.020000,20,13.706,9.35814,34.7254,0.816506
PM10,Warsaw,1,65,0.020000,25,13.6416,9.40712,35.1347,0.822525
PM10,Warsaw,1,65,0.020000,30,14.1222,9.55659,35.3229,0.807476
PM10,Warsaw,1,65,0.020000,35,13.7321,9.458,35.1216,0.818024
PM10,Warsaw,1,65,0.020000,40,13.5418,9.31892,34.8145,0.816731
PM10,Warsaw,1,65,0.020000,45,13.7485,9.37662,34.964,0.817235
PM10,Warsaw,1,65,0.020000,50,13.6368,9.35478,34.7055,0.815349
PM10,Warsaw,1,65,0.020000,55,13.5312,9.30113,34.5424,0.818758
PM10,Warsaw,1,65,0.020000,60,13.8671,9.42798,34.8048,0.815627
PM10,Warsaw,1,70,0.020000,1,19.7776,12.8592,44.1024,0.642152
PM10,Warsaw,1,70,0.020000,5,15.1562,10.0939,36.5357,0.783269
PM10,Warsaw,1,70,0.020000,10,14.1127,9.81602,35.9242,0.803719
PM10,Warsaw,1,70,0.020000,15,13.8332,9.49753,34.5736,0.812676
PM10,Warsaw,1,70,0.020000,20,13.6587,9.40324,34.2959,0.821346
