Pollutant,Site,Hour,NIsize,simTr,N,RMSE,MAE,MAPE,IA
PM10,Warsaw,1,45,0.020000,55,8.10165,5.75752,22.9954,0.918919
PM10,Warsaw,1,45,0.020000,60,7.96499,5.69658,22.8813,0.921551
PM10,Warsaw,1,50,0.020000,1,9.12396,6.48725,27.4987,0.904163
PM10,Warsaw,1,50,0.020000,5,8.8467,6.28597,26.0671,0.906001
PM10,Warsaw,1,50,0.020000,10,7.99724,5.63324,23.9697,0.921366
PM10,Warsaw,1,50,0.020000,15,7.74911,5.6257,23.972,0.923808
PM10,Warsaw,1,50,0.020000,20,7.52816,5.43956,22.9056,0.930457
PM10,Warsaw,1,50,0.020000,25,7.62843,5.53701,23.5636,0.926204
PM10,Warsaw,1,50,0.020000,30,7.69359,5.5384,23.5548,0.925448
PM10,Warsaw,1,50,0.020000,35,7.58016,5.50677,23.228,0.928897
PM10,Warsaw,1,50,0.020000,40,7.47614,5.45381,22.9979,0.929442
PM10,Warsaw,1,50,0.020000,50,7.56967,5.49629,23.059,0.92768
PM10,Warsaw,1,50,0.020000,55,7.5023,5.43834,23.0598,0.92969
PM10,Warsaw,1,50,0.020000,60,7.71781,5.5483,23.4694,0.926324
PM10,Warsaw,1,55,0.020000,1,8.42969,5.90461,24.7255,0.919071
PM10,Warsaw,1,55,0.020000,5,7.2727,5.3429,22.346,0.934044
PM10,Warsaw,1,55,0.020000,10,7.42123,5.34982,22.5873,0.933986
PM10,Warsaw,1,55,0.020000,15,7.47242,5.43013,23.1847,0.933424
PM10,Warsaw,1,55,0.020000,20,7.34568,5.29678,22.5157,0.934863
PM10,Warsaw,1,55,0.020000,25,7.49105,5.37679,22.8782,0.932389
PM10,Warsaw,1,55,0.020000,30,7.30763,5.27494,22.523,0.935909
PM10,Warsaw,1,55,0.020000,35,7.45976,5.39352,22.9367,0.93323
PM10,Warsaw,1,55,0.020000,40,7.45546,5.34702,22.8437,0.932991
PM10,Warsaw,1,55,0.020000,50,7.37635,5.32519,22.6117,0.933676
PM10,Warsaw,1,55,0.020000,55,7.46065,5.34875,22.7593,0.93311
PM10,Warsaw,1,55,0.020000,60,7.56884,5.35786,22.7607,0.931786
PM10,Warsaw,1,60,0.020000,1,8.45626,6.24699,26.8687,0.91706
PM10,Warsaw,1,60,0.020000,5,7.83287,5.66244,23.5063,0.928858
PM10,Warsaw,1,60,0.020000,10,7.75965,5.66799,24.2852,0.927411
PM10,Warsaw,1,60,0.020000,15,7.18814,5.29597,22.7996,0.936148
PM10,Warsaw,1,60,0.020000,20,7.40239,5.49478,23.0594,0.933985
PM10,Warsaw,1,60,0.020000,25,7.50961,5.49828,23.4036,0.931221
PM10,Warsaw,1,60,0.020000,30,7.43905,5.38172,22.9036,0.930546
PM10,Warsaw,1,60,0.020000,35,7.27704,5.36273,22.6372,0.935203
PM10,Warsaw,1,60,0.020000,40,7.34679,5.42192,23.0866,0.933222
PM10,Warsaw,1,60,0.020000,50,7.32256,5.31814,22.5,0.934398
PM10,Warsaw,1,60,0.020000,55,7.51601,5.38493,23.0819,0.928472
PM10,Warsaw,1,60,0.020000,60,7.42758,5.429,23.351,0.931378
PM10,Warsaw,1,65,0.020000,1,7.99611,5.72734,25.7137,0.922445
PM10,Warsaw,1,65,0.020000,5,7.88174,5.81905,25.5427,0.921317
PM10,Warsaw,1,65,0.020000,10,7.42786,5.40821,23.6623,0.929804
PM10,Warsaw,1,65,0.020000,15,7.4986,5.39229,23.3272,0.928596
PM10,Warsaw,1,65,0.020000,20,7.38916,5.3997,23.799,0.928639
PM10,Warsaw,1,65,0.020000,25,7.57254,5.45759,23.9287,0.92816
PM10,Warsaw,1,65,0.020000,30,7.49763,5.45166,24.0657,0.928461
PM10,Warsaw,1,65,0.020000,35,7.42348,5.34723,23.4081,0.929615
PM10,Warsaw,1,65,0.020000,40,7.50632,5.42316,23.8692,0.926315
PM10,Warsaw,1,65,0.020000,50,7.46131,5.43853,24.0316,0.928881
PM10,Warsaw,1,65,0.020000,55,7.45791,5.39453,23.747,0.929071
PM10,Warsaw,1,65,0.020000,60,7.50031,5.41632,23.8324,0.927823
PM10,Warsaw,1,70,0.020000,1,8.84565,6.30498,26.585,0.887125
PM10,Warsaw,1,70,0.020000,5,7.58459,5.55503,23.2431,0.917051
PM10,Warsaw,1,70,0.020000,10,7.2111,5.44589,23.0177,0.930491
PM10,Warsaw,1,70,0.020000,15,7.14955,5.41275,22.5103,0.93105
PM10,Warsaw,1,70,0.020000,20,7.17973,5.37712,22.1857,0.928503
PM10,Warsaw,1,70,0.020000,25,7.25533,5.4167,22.7119,0.929002
PM10,Warsaw,1,70,0.020000,30,7.30162,5.45383,22.994,0.928983
PM10,Warsaw,1,70,0.020000,35,7.13615,5.35047,22.2792,0.931591
PM10,Warsaw,1,70,0.020000,40,7.17475,5.38335,22.5893,0.932477
PM10,Warsaw,1,70,0.020000,50,7.11472,5.38944,22.7342,0.934143
PM10,Warsaw,1,70,0.020000,55,7.09954,5.3693,22.5927,0.933506
PM10,Warsaw,1,70,0.020000,60,7.16114,5.4137,22.9803,0.932162
PM10,Warsaw,1,75,0.020000,1,7.77146,5.96033,24.9535,0.925217
PM10,Warsaw,1,75,0.020000,5,7.35271,5.42916,22.6664,0.925458
PM10,Warsaw,1,75,0.020000,10,7.55748,5.45053,21.7664,0.920986
PM10,Warsaw,1,75,0.020000,15,7.0965,5.25514,21.2064,0.930244
PM10,Warsaw,1,75,0.020000,20,7.07583,5.31202,21.5513,0.932615
