27.6,23.7,26.1,9.0,17.9,1.0,30.1
23.7,26.1,30.1,10.0,18.7,1.0,29.9
26.1,30.1,29.9,11.0,18.5,2.0,24.6
30.1,29.9,24.6,12.0,18.2,1.3,26.9
29.9,24.6,26.9,13.0,19.5,2.0,19.7
24.6,26.9,19.7,14.0,16.0,1.3,18.3
26.9,19.7,18.3,15.0,17.4,1.3,21.1
19.7,18.3,21.1,16.0,19.2,1.0,33.2
18.3,21.1,33.2,17.0,21.4,1.7,39.7
21.1,33.2,39.7,18.0,22.1,1.7,22.0
33.2,39.7,22.0,19.0,20.5,1.3,38.5
39.7,22.0,38.5,20.0,22.7,1.0,22.4
22.0,38.5,22.4,21.0,18.7,3.0,22.0
38.5,22.4,22.0,22.0,17.3,1.7,21.2
22.4,22.0,21.2,23.0,16.9,1.7,19.1
22.0,21.2,19.1,24.0,17.0,2.3,31.0
21.2,19.1,31.0,25.0,18.0,1.3,21.2
19.1,31.0,21.2,26.0,19.5,1.0,21.5
31.0,21.2,21.5,27.0,16.8,1.7,19.4
21.2,21.5,19.4,28.0,15.5,1.3,17.6
21.5,19.4,17.6,29.0,13.7,1.3,10.1
19.4,17.6,10.1,30.0,12.5,2.3,23.4
17.6,10.1,23.4,31.0,16.7,3.0,23.3
10.1,23.4,23.3,1.0,14.3,1.7,28.1
23.4,23.3,28.1,2.0,19.3,1.0,27.0
23.3,28.1,27.0,3.0,19.3,1.3,19.3
28.1,27.0,19.3,4.0,19.0,4.0,20.6
27.0,19.3,20.6,5.0,15.4,4.0,25.8
19.3,20.6,25.8,6.0,14.3,3.3,47.0
20.6,25.8,47.0,7.0,18.9,1.3,24.9
25.8,47.0,24.9,8.0,15.6,3.0,15.8
47.0,24.9,15.8,9.0,13.2,3.0,27.1
24.9,15.8,27.1,10.0,14.0,2.0,40.9
15.8,27.1,40.9,11.0,14.5,1.0,29.5
27.1,40.9,29.5,12.0,14.6,1.0,41.7
40.9,29.5,41.7,13.0,16.6,1.0,41.4
29.5,41.7,41.4,14.0,17.5,1.0,39.3
41.7,41.4,39.3,15.0,16.4,1.7,37.7
41.4,39.3,37.7,16.0,16.6,2.3,34.7
39.3,37.7,34.7,17.0,17.3,2.0,60.5
37.7,34.7,60.5,18.0,17.4,0.7,90.3
34.7,60.5,90.3,19.0,17.4,1.0,49.5
60.5,90.3,49.5,20.0,18.3,2.0,42.8
90.3,49.5,42.8,21.0,15.1,1.0,37.7
49.5,42.8,37.7,22.0,13.8,0.7,39.7
42.8,37.7,39.7,23.0,14.1,1.3,38.8
37.7,39.7,38.8,24.0,16.5,1.0,43.6
39.7,38.8,43.6,25.0,18.3,1.7,41.1
38.8,43.6,41.1,26.0,16.3,1.3,55.6
43.6,41.1,55.6,27.0,16.5,0.7,67.9
41.1,55.6,67.9,28.0,14.3,1.7,36.9
55.6,67.9,36.9,29.0,14.7,1.0,45.9
67.9,36.9,45.9,30.0,14.7,0.0,48.4
36.9,45.9,48.4,1.0,15.5,0.7,23.6
45.9,48.4,23.6,2.0,16.1,1.0,13.5
48.4,23.6,13.5,3.0,13.7,1.0,24.0
23.6,13.5,24.0,4.0,14.9,1.7,29.6
13.5,24.0,29.6,5.0,12.0,1.3,25.5
24.0,29.6,25.5,6.0,11.8,1.7,25.4
29.6,25.5,25.4,7.0,14.7,2.0,18.8
25.5,25.4,18.8,8.0,12.7,1.0,31.6
25.4,18.8,31.6,9.0,13.6,1.0,37.5
18.8,31.6,37.5,10.0,11.9,0.7,38.3
31.6,37.5,38.3,11.0,13.4,1.7,47.6
37.5,38.3,47.6,12.0,13.6,1.0,63.0
38.3,47.6,63.0,13.0,10.7,1.0,34.7
47.6,63.0,34.7,14.0,11.7,1.0,15.9
63.0,34.7,15.9,15.0,10.7,1.0,22.2
34.7,15.9,22.2,16.0,7.8,1.0,25.7
15.9,22.2,25.7,17.0,6.6,1.0,34.2
22.2,25.7,34.2,18.0,7.7,1.0,53.7
25.7,34.2,53.7,19.0,6.2,1.0,57.4
34.2,53.7,57.4,20.0,8.5,1.0,62.2
53.7,57.4,62.2,21.0,10.8,1.0,37.0
57.4,62.2,37.0,22.0,13.2,1.0,39.7
62.2,37.0,39.7,23.0,11.8,1.0,32.1
37.0,39.7,32.1,24.0,13.3,1.3,16.9
39.7,32.1,16.9,25.0,12.9,2.7,25.3
32.1,16.9,25.3,26.0,9.1,2.0,35.6
16.9,25.3,35.6,27.0,16.2,3.3,30.6
25.3,35.6,30.6,28.0,11.6,2.3,13.2
35.6,30.6,13.2,29.0,9.6,2.0,22.2
30.6,13.2,22.2,30.0,1.2,1.0,24.7
13.2,22.2,24.7,31.0,4.0,1.3,13.4
22.2,24.7,13.4,1.0,8.8,4.0,8.1
24.7,13.4,8.1,2.0,2.7,2.7,12.6
13.4,8.1,12.6,3.0,-0.3,2.7,10.4
8.1,12.6,10.4,4.0,-0.5,1.7,8.2
12.6,10.4,8.2,5.0,1.4,2.0,20.7
10.4,8.2,20.7,6.0,3.2,2.0,17.4
8.2,20.7,17.4,7.0,7.5,3.3,42.2
20.7,17.4,42.2,8.0,8.0,2.3,16.1
17.4,42.2,16.1,9.0,8.9,5.0,13.9
42.2,16.1,13.9,10.0,7.1,3.3,21.8
16.1,13.9,21.8,11.0,3.1,1.7,8.1
13.9,21.8,8.1,12.0,5.5,3.0,14.8
21.8,8.1,14.8,13.0,5.2,2.0,20.5
8.1,14.8,20.5,14.0,7.8,3.7,20.8
14.8,20.5,20.8,15.0,10.1,2.3,37.7
20.5,20.8,37.7,16.0,9.9,1.0,52.8
20.8,37.7,52.8,17.0,8.0,1.0,55.3
37.7,52.8,55.3,18.0,8.0,1.0,34.9
52.8,55.3,34.9,19.0,9.7,1.0,44.0
55.3,34.9,44.0,20.0,8.3,1.0,53.3
34.9,44.0,53.3,21.0,8.6,2.0,43.6
44.0,53.3,43.6,22.0,7.8,1.7,29.1
53.3,43.6,29.1,23.0,7.3,1.0,42.0
43.6,29.1,42.0,24.0,9.5,2.0,30.2
29.1,42.0,30.2,25.0,7.3,1.7,47.5
42.0,30.2,47.5,26.0,8.4,1.0,56.4
30.2,47.5,56.4,27.0,7.1,1.7,35.8
47.5,56.4,35.8,28.0,7.0,1.3,50.8
56.4,35.8,50.8,29.0,5.6,1.3,37.8
35.8,50.8,37.8,30.0,7.5,1.7,44.2
50.8,37.8,44.2,1.0,5.6,1.3,42.1
37.8,44.2,42.1,2.0,4.4,1.3,48.1
44.2,42.1,48.1,3.0,3.7,1.0,44.8
