Pollutant,Site,Hour,N,RealValue,PredValue
PM10,Warsaw,1,1,21.1,7.4
PM10,Warsaw,1,1,24,17
PM10,Warsaw,1,1,21.9,13.2
PM10,Warsaw,1,1,22.1,18.6
PM10,Warsaw,1,1,29.1,18.4
PM10,Warsaw,1,1,40.8,19.2
PM10,Warsaw,1,1,29.1,21.8
PM10,Warsaw,1,1,15.8,11.3
PM10,Warsaw,1,1,23.9,17
PM10,Warsaw,1,1,34.7,7.4
PM10,Warsaw,1,1,39.8,15.6
PM10,Warsaw,1,1,39.9,15.6
PM10,Warsaw,1,1,92.4,33.4
PM10,Warsaw,1,1,58.1,40.7
PM10,Warsaw,1,1,11.2,29.6
PM10,Warsaw,1,1,11,18.7
PM10,Warsaw,1,1,20.2,19.7
PM10,Warsaw,1,1,25,30.6
PM10,Warsaw,1,1,27.4,21
PM10,Warsaw,1,1,28.2,11.6
PM10,Warsaw,1,1,40.1,19.2
PM10,Warsaw,1,1,53.6,18.4
PM10,Warsaw,1,1,17.4,35.8
PM10,Warsaw,1,1,18.7,9.3
PM10,Warsaw,1,1,30.2,14.2
PM10,Warsaw,1,1,26.4,18.6
PM10,Warsaw,1,1,27.3,11.6
PM10,Warsaw,1,1,14.1,37.3
PM10,Warsaw,1,1,18.8,13.8
PM10,Warsaw,1,1,38.1,20.7
PM10,Warsaw,1,1,11.4,15.9
PM10,Warsaw,1,1,9,14.7
PM10,Warsaw,1,1,17.4,14.6
PM10,Warsaw,1,1,18.7,14.7
PM10,Warsaw,1,1,26.7,47
PM10,Warsaw,1,1,13.5,27
PM10,Warsaw,1,1,25,22.4
PM10,Warsaw,1,1,35,18.4
PM10,Warsaw,1,1,48.4,22.4
PM10,Warsaw,1,1,32.8,57.4
PM10,Warsaw,1,1,33.3,21.2
PM10,Warsaw,1,1,14.1,31.3
PM10,Warsaw,1,1,10.6,14.7
PM10,Warsaw,1,1,24.3,14.6
PM10,Warsaw,1,1,13.2,14.6
PM10,Warsaw,1,1,21.5,17
PM10,Warsaw,1,1,14.2,18.6
PM10,Warsaw,1,1,11.6,15.6
PM10,Warsaw,1,1,15.4,17.7
PM10,Warsaw,1,1,20.8,18.9
PM10,Warsaw,1,1,19.2,15.4
PM10,Warsaw,1,1,19.4,31.3
PM10,Warsaw,1,1,18.8,24.9
PM10,Warsaw,1,1,14.6,7.4
PM10,Warsaw,1,1,23.4,15.4
PM10,Warsaw,1,1,14,36.1
PM10,Warsaw,1,1,26,36.1
PM10,Warsaw,1,1,34.4,32.5
PM10,Warsaw,1,1,34.5,11.6
PM10,Warsaw,1,1,26.8,7.4
PM10,Warsaw,1,1,55.4,24.8
PM10,Warsaw,1,1,93.8,26.6
PM10,Warsaw,1,1,77.7,39.5
PM10,Warsaw,1,1,66,36.2
PM10,Warsaw,1,1,47.7,53.7
PM10,Warsaw,1,1,50.8,49.3367
PM10,Warsaw,1,1,49.7,48.8467
PM10,Warsaw,1,1,31.3,49.01
PM10,Warsaw,1,1,19.3,48.8467
PM10,Warsaw,1,1,38.7,14.2
PM10,Warsaw,1,1,34.2,29.4
PM10,Warsaw,1,1,35,28.1
PM10,Warsaw,1,1,15.1,21
PM10,Warsaw,1,1,22,19.3
PM10,Warsaw,1,1,31.3,30.6
PM10,Warsaw,1,1,30.4,17.7
PM10,Warsaw,1,1,20.3,23.4
PM10,Warsaw,1,1,13.8,35.6
PM10,Warsaw,1,1,21.8,30.6
PM10,Warsaw,1,1,18.4,13.2
PM10,Warsaw,1,1,15,7.4
PM10,Warsaw,1,1,17.5,22.4
PM10,Warsaw,1,1,18.3,15.3
PM10,Warsaw,1,1,26.2,36.3
PM10,Warsaw,1,1,41.3,32.1
PM10,Warsaw,1,1,45.5,52.8
PM10,Warsaw,1,1,49.6,16.9
PM10,Warsaw,1,1,44.3,38.6
PM10,Warsaw,1,1,42.4,43.4567
PM10,Warsaw,1,1,24.9,38.8
PM10,Warsaw,1,1,16.1,36.5
PM10,Warsaw,1,1,18,29.7
PM10,Warsaw,1,1,10.4,10.1
PM10,Warsaw,1,1,9.1,12.6
PM10,Warsaw,1,1,18.3,15.3
PM10,Warsaw,1,1,19.3,10.1
PM10,Warsaw,1,1,11.5,14.8
PM10,Warsaw,1,1,26.5,19.6
PM10,Warsaw,1,1,15.1,15.3
PM10,Warsaw,1,1,25.3,17.3
PM10,Warsaw,1,1,25.8,18
PM10,Warsaw,1,1,20.4,10.1
PM10,Warsaw,1,1,28.3,14.8
PM10,Warsaw,1,1,19.9,17.1
PM10,Warsaw,1,1,25.1,19.7
PM10,Warsaw,1,1,33,18
PM10,Warsaw,1,1,47.1,10.1
PM10,Warsaw,1,1,25.3,44.9
PM10,Warsaw,1,1,22.5,38.5
PM10,Warsaw,1,1,9,18.5
PM10,Warsaw,1,1,15.7,21
PM10,Warsaw,1,1,11.7,23.4
PM10,Warsaw,1,1,9.2,15.3
PM10,Warsaw,1,1,11.6,19.7
PM10,Warsaw,1,1,11.5,10.1
PM10,Warsaw,1,1,14.7,15.3
PM10,Warsaw,1,1,24.3,19.7
PM10,Warsaw,1,1,27.1,14.8
PM10,Warsaw,1,1,19.4,16.8
PM10,Warsaw,1,1,18.9,28.1
PM10,Warsaw,1,1,21.1,17.3
PM10,Warsaw,1,1,27.9,16.3
PM10,Warsaw,1,1,22.9,19.4
PM10,Warsaw,1,1,17.7,22.7
PM10,Warsaw,1,1,25.5,22.7
PM10,Warsaw,1,1,21.6,23.7
PM10,Warsaw,1,1,16.7,22
PM10,Warsaw,1,1,20.6,18.5
PM10,Warsaw,1,1,26.7,22
PM10,Warsaw,1,1,30.4,33.7
PM10,Warsaw,1,1,33.7,39.7
PM10,Warsaw,1,1,38.8,22
PM10,Warsaw,1,1,27.9,21.4
PM10,Warsaw,1,1,21,13.9
PM10,Warsaw,1,1,35.8,22
PM10,Warsaw,1,1,13.1,19.4
PM10,Warsaw,1,1,16.4,19.6
PM10,Warsaw,1,1,20.2,19.4
PM10,Warsaw,1,1,23.6,31
PM10,Warsaw,1,1,30.8,16.8
PM10,Warsaw,1,1,29.4,43.7
PM10,Warsaw,1,1,28.1,26.1
PM10,Warsaw,1,1,19.8,19
PM10,Warsaw,1,1,19.8,8.6
PM10,Warsaw,1,1,28.6,8.6
PM10,Warsaw,1,1,22,22
PM10,Warsaw,1,1,25.8,19.5
PM10,Warsaw,1,1,37.8,16.8
PM10,Warsaw,1,1,27.6,19.5
PM10,Warsaw,1,1,19.5,43.7
PM10,Warsaw,1,1,18.5,22
PM10,Warsaw,1,1,25.8,19.5
PM10,Warsaw,1,1,22.5,17.5
PM10,Warsaw,1,1,22.4,22
PM10,Warsaw,1,1,23.3,22.7
PM10,Warsaw,1,1,25.4,28.4
PM10,Warsaw,1,1,15.5,23.7
PM10,Warsaw,1,1,19.7,19.6
PM10,Warsaw,1,1,23.6,16.3
PM10,Warsaw,1,1,19.6,28.4
PM10,Warsaw,1,1,18.5,19.5
PM10,Warsaw,1,1,20.8,18.5
PM10,Warsaw,1,1,24.8,16.8
PM10,Warsaw,1,1,28.6,33.7
PM10,Warsaw,1,1,17.9,33.1
PM10,Warsaw,1,1,15.6,16.3
PM10,Warsaw,1,1,19.9,18.5
PM10,Warsaw,1,1,26.7,18.5
PM10,Warsaw,1,1,19.5,22.7
PM10,Warsaw,1,1,26.7,18.5
PM10,Warsaw,1,1,23.3,24.9
PM10,Warsaw,1,1,15,8.6
PM10,Warsaw,1,1,17.6,19.5
PM10,Warsaw,1,1,21.9,17.3
PM10,Warsaw,1,1,18.9,17.1
PM10,Warsaw,1,1,26,18.5
PM10,Warsaw,1,1,29.4,33.7
PM10,Warsaw,1,1,18.4,19.5
PM10,Warsaw,1,1,17.6,30.1
PM10,Warsaw,1,1,22.2,38.7
PM10,Warsaw,1,1,26.4,19.6
PM10,Warsaw,1,1,19.2,28.7
PM10,Warsaw,1,1,26,8.6
PM10,Warsaw,1,1,30,21.1
PM10,Warsaw,1,1,45.5,22
PM10,Warsaw,1,1,18.6,21.1
PM10,Warsaw,1,1,17.3,11.7
PM10,Warsaw,1,1,21,19.1
PM10,Warsaw,1,1,14.1,22.1
PM10,Warsaw,1,1,17.5,26.3
PM10,Warsaw,1,1,23.5,22.7
PM10,Warsaw,1,1,15.9,19
PM10,Warsaw,1,1,17.1,8.6
PM10,Warsaw,1,1,27.7,16.3
PM10,Warsaw,1,1,27,28.7
PM10,Warsaw,1,1,24.8,26.2
PM10,Warsaw,1,1,27.7,33.1
PM10,Warsaw,1,1,29.3,26.2
PM10,Warsaw,1,1,14.6,16.3
PM10,Warsaw,1,1,6.7,32.9
PM10,Warsaw,1,1,17.7,18.5
PM10,Warsaw,1,1,25.2,15.9
PM10,Warsaw,1,1,29.4,23.7
PM10,Warsaw,1,1,25.6,28.4
PM10,Warsaw,1,1,30.1,22.7
PM10,Warsaw,1,1,27.3,24.9
PM10,Warsaw,1,1,18,19.3
PM10,Warsaw,1,1,19.8,17.1
PM10,Warsaw,1,1,27.2,16.8
PM10,Warsaw,1,1,34.2,18.5
PM10,Warsaw,1,1,32.3,18.5
PM10,Warsaw,1,1,16.3,22
PM10,Warsaw,1,1,16.22,19.6
PM10,Warsaw,1,1,16.14,10.1
PM10,Warsaw,1,1,16.06,16.8
PM10,Warsaw,1,1,15.98,17.3
PM10,Warsaw,1,1,15.9,16.3
PM10,Warsaw,1,1,15.82,34
PM10,Warsaw,1,1,15.74,28.4
PM10,Warsaw,1,1,15.66,24.9
PM10,Warsaw,1,1,15.58,28.4
PM10,Warsaw,1,1,15.5,17.5
PM10,Warsaw,1,1,25.4,8.6
PM10,Warsaw,1,1,29.4,17.3
PM10,Warsaw,1,1,46.8,17.1
PM10,Warsaw,1,1,14.4,44.7
PM10,Warsaw,1,1,11.5,35.6
PM10,Warsaw,1,1,19.2,18.2
PM10,Warsaw,1,1,16.8,22.4
PM10,Warsaw,1,1,19.4,21
PM10,Warsaw,1,1,13.2,30.6
PM10,Warsaw,1,1,17.4,22.4
PM10,Warsaw,1,1,16.3,22.4
PM10,Warsaw,1,1,16.2,22.4
PM10,Warsaw,1,1,13.4,30.6
PM10,Warsaw,1,1,17.8,17.7
PM10,Warsaw,1,1,13.6,17.7
PM10,Warsaw,1,1,22,17.7
PM10,Warsaw,1,1,31.4,17.7
PM10,Warsaw,1,1,46.6,32.1
PM10,Warsaw,1,1,52.4,52.8
PM10,Warsaw,1,1,29.2,62.2
PM10,Warsaw,1,1,38.3,30.4
PM10,Warsaw,1,1,36.2,42.3133
PM10,Warsaw,1,1,16.7,38.8
PM10,Warsaw,1,1,15.1,23.4
PM10,Warsaw,1,1,29.6,25.3
PM10,Warsaw,1,1,41.2,17.7
PM10,Warsaw,1,1,28.1,38.3
PM10,Warsaw,1,1,36.7,36.5
PM10,Warsaw,1,1,34.8,25.7
PM10,Warsaw,1,1,31,38.3
PM10,Warsaw,1,1,52.3,18
PM10,Warsaw,1,1,47.2,59.9
PM10,Warsaw,1,1,42.5,43.7833
PM10,Warsaw,1,1,44.8,43.7833
PM10,Warsaw,1,1,52.9,45.09
PM10,Warsaw,1,1,51,53.7
PM10,Warsaw,1,1,35.6,28.5
PM10,Warsaw,1,1,32.4,31
PM10,Warsaw,1,1,10.2,31
PM10,Warsaw,1,1,22.6,18.5
PM10,Warsaw,1,1,27.1,25.7
PM10,Warsaw,1,1,34.7,18.6
PM10,Warsaw,1,1,48.2,22
PM10,Warsaw,1,1,78.5,47.8
PM10,Warsaw,1,1,31.3,34.7
PM10,Warsaw,1,1,25.1,37.6
PM10,Warsaw,1,1,27.6,22.2
PM10,Warsaw,1,1,37.7,25.7
PM10,Warsaw,1,1,43.4,18.6
PM10,Warsaw,1,1,63.9,38.2
PM10,Warsaw,1,1,39.5,62.2
PM10,Warsaw,1,1,31.4,29.5
PM10,Warsaw,1,1,40.2,25.8
PM10,Warsaw,1,1,25.4,24.8
PM10,Warsaw,1,1,34.1,17.7
PM10,Warsaw,1,1,22,33.2
PM10,Warsaw,1,1,33.3,42.2
PM10,Warsaw,1,1,35,21
PM10,Warsaw,1,1,13.9,32.1
PM10,Warsaw,1,1,21.6,42.2
PM10,Warsaw,1,1,51.8,14.6
PM10,Warsaw,1,1,35.8,18.6
PM10,Warsaw,1,1,34.3,51
PM10,Warsaw,1,1,35,23.8
PM10,Warsaw,1,1,62.8,15.1
PM10,Warsaw,1,1,82.2,55.3
PM10,Warsaw,1,1,40.2,35.8
PM10,Warsaw,1,1,24.3,13.9
PM10,Warsaw,1,1,13.9,24.3
PM10,Warsaw,1,1,15,21
PM10,Warsaw,1,1,32.1,15.1
PM10,Warsaw,1,1,16.7,36.1
PM10,Warsaw,1,1,9.3,22.4
PM10,Warsaw,1,1,16.1,14.6
PM10,Warsaw,1,1,17.8,21.9
PM10,Warsaw,1,1,10.7,15.4
PM10,Warsaw,1,1,23.8,31.3
PM10,Warsaw,1,1,32.1,26.5
PM10,Warsaw,1,1,21.9,21
PM10,Warsaw,1,1,23.6,26.5
PM10,Warsaw,1,1,26.1,13.2
PM10,Warsaw,1,1,27.1,19.2
PM10,Warsaw,1,1,21.4,31.3
PM10,Warsaw,1,1,21.5,17
PM10,Warsaw,1,1,22.2,29.4
PM10,Warsaw,1,1,43,42.2
PM10,Warsaw,1,1,39.4,32.5
PM10,Warsaw,1,1,28.9,7.4
PM10,Warsaw,1,1,37.9,43.9467
PM10,Warsaw,1,1,43.6,38.2
PM10,Warsaw,1,1,28.3,45.5
PM10,Warsaw,1,1,48.5,18.4
PM10,Warsaw,1,1,52,11.3
PM10,Warsaw,1,1,35.2,63.1
PM10,Warsaw,1,1,49.3,13.9
PM10,Warsaw,1,1,29.6,11.3
PM10,Warsaw,1,1,21.3,18.4
PM10,Warsaw,1,1,20.8,34.4
PM10,Warsaw,1,1,37.3,21.5
PM10,Warsaw,1,1,33.1,36.1
PM10,Warsaw,1,1,24.7,18.9
PM10,Warsaw,1,1,27.8,9.4
PM10,Warsaw,1,1,21.1,15.6
PM10,Warsaw,1,1,14.8,18.4
PM10,Warsaw,1,1,16.8,19.2
PM10,Warsaw,1,1,9.2,23.6
PM10,Warsaw,1,1,31.6,10.9
PM10,Warsaw,1,1,15.6,36.1
PM10,Warsaw,1,1,14.8,22.1
PM10,Warsaw,1,1,29.4,18.3
PM10,Warsaw,1,1,37.6,21
PM10,Warsaw,1,1,67.3,33.4
PM10,Warsaw,1,1,120.9,54.1
PM10,Warsaw,1,1,120.5,49.9
PM10,Warsaw,1,50,34.6,61.186
PM10,Warsaw,1,50,43.9,25.68
PM10,Warsaw,1,50,23.5,39.664
PM10,Warsaw,1,50,29.7,25.782
PM10,Warsaw,1,50,31.2,17.87
PM10,Warsaw,1,50,33.1,36.506
PM10,Warsaw,1,50,29.8,23.368
PM10,Warsaw,1,50,33.8,18.114
PM10,Warsaw,1,50,61.6,17.824
PM10,Warsaw,1,50,41.6,33.22
PM10,Warsaw,1,50,23.9,25.654
PM10,Warsaw,1,50,37.4,27.696
PM10,Warsaw,1,50,33.1,10.939
PM10,Warsaw,1,50,14.9,18.258
PM10,Warsaw,1,50,11.7,20.018
PM10,Warsaw,1,50,8.7,20.746
PM10,Warsaw,1,50,8.2,15.44
PM10,Warsaw,1,50,16,18.08
PM10,Warsaw,1,50,32.8,25.082
PM10,Warsaw,1,50,13.9,24.236
PM10,Warsaw,1,50,12.6,15.71
PM10,Warsaw,1,50,9.4,13.924
PM10,Warsaw,1,50,22.8,16.466
PM10,Warsaw,1,50,33.3,37.802
PM10,Warsaw,1,50,33.2,10.244
PM10,Warsaw,1,50,21.1,10.346
PM10,Warsaw,1,50,24,16.128
PM10,Warsaw,1,50,21.9,15.696
PM10,Warsaw,1,50,22.1,18.948
PM10,Warsaw,1,50,29.1,11.88
PM10,Warsaw,1,50,40.8,20.728
PM10,Warsaw,1,50,29.1,24.522
PM10,Warsaw,1,50,15.8,22.94
PM10,Warsaw,1,50,23.9,17.186
PM10,Warsaw,1,50,34.7,10.538
PM10,Warsaw,1,50,39.8,21.522
PM10,Warsaw,1,50,39.9,27.668
PM10,Warsaw,1,50,92.4,27.61
PM10,Warsaw,1,50,58.1,48.132
PM10,Warsaw,1,50,11.2,35.498
PM10,Warsaw,1,50,11,24.51
PM10,Warsaw,1,50,20.2,20.968
PM10,Warsaw,1,50,25,28.016
PM10,Warsaw,1,50,27.4,24.256
PM10,Warsaw,1,50,28.2,19.692
PM10,Warsaw,1,50,40.1,20.436
PM10,Warsaw,1,50,53.6,16.36
PM10,Warsaw,1,50,17.4,29.6536
PM10,Warsaw,1,50,18.7,24.8579
PM10,Warsaw,1,50,30.2,14.312
PM10,Warsaw,1,50,26.4,28.194
PM10,Warsaw,1,50,27.3,15.706
PM10,Warsaw,1,50,14.1,26.95
PM10,Warsaw,1,50,18.8,17.292
PM10,Warsaw,1,50,38.1,18.448
PM10,Warsaw,1,50,11.4,15.784
PM10,Warsaw,1,50,9,14.83
PM10,Warsaw,1,50,17.4,14.948
PM10,Warsaw,1,50,18.7,16.272
PM10,Warsaw,1,50,26.7,37.438
PM10,Warsaw,1,50,13.5,24.814
PM10,Warsaw,1,50,25,20.912
PM10,Warsaw,1,50,35,26.46
PM10,Warsaw,1,50,48.4,30.868
PM10,Warsaw,1,50,32.8,50.41
PM10,Warsaw,1,50,33.3,24.1609
PM10,Warsaw,1,50,14.1,29.668
PM10,Warsaw,1,50,10.6,16.786
PM10,Warsaw,1,50,24.3,14.358
PM10,Warsaw,1,50,13.2,16.604
PM10,Warsaw,1,50,21.5,16.442
PM10,Warsaw,1,50,14.2,18.604
PM10,Warsaw,1,50,11.6,21.292
PM10,Warsaw,1,50,15.4,17.232
PM10,Warsaw,1,50,20.8,19.156
PM10,Warsaw,1,50,19.2,17.804
PM10,Warsaw,1,50,19.4,25.292
PM10,Warsaw,1,50,18.8,24.454
PM10,Warsaw,1,50,14.6,10.61
PM10,Warsaw,1,50,23.4,17.498
PM10,Warsaw,1,50,14,36.86
PM10,Warsaw,1,50,26,31.656
PM10,Warsaw,1,50,34.4,27.024
PM10,Warsaw,1,50,34.5,22.222
PM10,Warsaw,1,50,26.8,10.836
PM10,Warsaw,1,50,55.4,32.952
PM10,Warsaw,1,50,93.8,22.246
PM10,Warsaw,1,50,77.7,39.952
PM10,Warsaw,1,50,66,32.7816
PM10,Warsaw,1,50,47.7,46.2342
PM10,Warsaw,1,50,50.8,43.8011
PM10,Warsaw,1,50,49.7,46.3028
PM10,Warsaw,1,50,31.3,47.1255
PM10,Warsaw,1,50,19.3,37.6484
PM10,Warsaw,1,50,38.7,14.436
PM10,Warsaw,1,50,34.2,24.872
PM10,Warsaw,1,50,35,32.52
PM10,Warsaw,1,50,15.1,25.212
PM10,Warsaw,1,50,22,28.304
PM10,Warsaw,1,50,31.3,27.81
PM10,Warsaw,1,50,30.4,21.75
PM10,Warsaw,1,50,20.3,25.534
PM10,Warsaw,1,50,13.8,25.806
PM10,Warsaw,1,50,21.8,26.47
PM10,Warsaw,1,50,18.4,14.586
PM10,Warsaw,1,50,15,11.378
PM10,Warsaw,1,50,17.5,25.976
PM10,Warsaw,1,50,18.3,20.664
PM10,Warsaw,1,50,26.2,25.61
PM10,Warsaw,1,50,41.3,33.818
PM10,Warsaw,1,50,45.5,48.538
PM10,Warsaw,1,50,49.6,30.228
PM10,Warsaw,1,50,44.3,42.3236
PM10,Warsaw,1,50,42.4,43.8324
PM10,Warsaw,1,50,24.9,42.5017
PM10,Warsaw,1,50,16.1,37.0137
PM10,Warsaw,1,50,18,24.114
PM10,Warsaw,1,50,10.4,14.432
PM10,Warsaw,1,50,9.1,17.94
PM10,Warsaw,1,50,18.3,16.96
PM10,Warsaw,1,50,19.3,15.6713
PM10,Warsaw,1,50,11.5,14.936
PM10,Warsaw,1,50,26.5,20.314
PM10,Warsaw,1,50,15.1,20.278
PM10,Warsaw,1,50,25.3,16.576
PM10,Warsaw,1,50,25.8,18.032
PM10,Warsaw,1,50,20.4,15.9653
PM10,Warsaw,1,50,28.3,16.084
PM10,Warsaw,1,50,19.9,21.3933
PM10,Warsaw,1,50,25.1,17.736
PM10,Warsaw,1,50,33,18.032
PM10,Warsaw,1,50,47.1,17.2827
PM10,Warsaw,1,50,25.3,39.814
PM10,Warsaw,1,50,22.5,31.142
PM10,Warsaw,1,50,9,19.044
PM10,Warsaw,1,50,15.7,21.786
PM10,Warsaw,1,50,11.7,19.858
PM10,Warsaw,1,50,9.2,17.656
PM10,Warsaw,1,50,11.6,15.364
PM10,Warsaw,1,50,11.5,15.7673
PM10,Warsaw,1,50,14.7,17.772
PM10,Warsaw,1,50,24.3,17.662
PM10,Warsaw,1,50,27.1,16.62
PM10,Warsaw,1,50,19.4,19.346
PM10,Warsaw,1,50,18.9,24.572
PM10,Warsaw,1,50,21.1,16.636
PM10,Warsaw,1,50,27.9,19.382
PM10,Warsaw,1,50,22.9,20.186
PM10,Warsaw,1,50,17.7,23.69
PM10,Warsaw,1,50,25.5,22.176
PM10,Warsaw,1,50,21.6,25.114
PM10,Warsaw,1,50,16.7,23.854
PM10,Warsaw,1,50,20.6,19.902
PM10,Warsaw,1,50,26.7,20.428
PM10,Warsaw,1,50,30.4,29.952
PM10,Warsaw,1,50,33.7,29.658
PM10,Warsaw,1,50,38.8,23.374
PM10,Warsaw,1,50,27.9,21.7509
PM10,Warsaw,1,50,21,15.68
PM10,Warsaw,1,50,35.8,20.686
PM10,Warsaw,1,50,13.1,20.48
PM10,Warsaw,1,50,16.4,17.838
PM10,Warsaw,1,50,20.2,19.614
PM10,Warsaw,1,50,23.6,24.446
PM10,Warsaw,1,50,30.8,19.25
PM10,Warsaw,1,50,29.4,29.434
PM10,Warsaw,1,50,28.1,29.1393
PM10,Warsaw,1,50,19.8,17.284
PM10,Warsaw,1,50,19.8,18.3233
PM10,Warsaw,1,50,28.6,18.4053
PM10,Warsaw,1,50,22,25.962
PM10,Warsaw,1,50,25.8,20.132
PM10,Warsaw,1,50,37.8,19.338
PM10,Warsaw,1,50,27.6,19.796
PM10,Warsaw,1,50,19.5,30.6853
PM10,Warsaw,1,50,18.5,20.686
PM10,Warsaw,1,50,25.8,19.57
PM10,Warsaw,1,50,22.5,20.258
PM10,Warsaw,1,50,22.4,21.222
PM10,Warsaw,1,50,23.3,23.638
PM10,Warsaw,1,50,25.4,30.744
PM10,Warsaw,1,50,15.5,23.17
PM10,Warsaw,1,50,19.7,17.298
PM10,Warsaw,1,50,23.6,22.816
PM10,Warsaw,1,50,19.6,30.828
PM10,Warsaw,1,50,18.5,17.584
PM10,Warsaw,1,50,20.8,19.87
PM10,Warsaw,1,50,24.8,19.338
PM10,Warsaw,1,50,28.6,29.548
PM10,Warsaw,1,50,17.9,30.08
PM10,Warsaw,1,50,15.6,21.03
PM10,Warsaw,1,50,19.9,22.014
PM10,Warsaw,1,50,26.7,19.87
PM10,Warsaw,1,50,19.5,23.398
PM10,Warsaw,1,50,26.7,21.806
PM10,Warsaw,1,50,23.3,23.712
PM10,Warsaw,1,50,15,18.6553
PM10,Warsaw,1,50,17.6,20.684
PM10,Warsaw,1,50,21.9,20.75
PM10,Warsaw,1,50,18.9,17.2033
PM10,Warsaw,1,50,26,19.502
PM10,Warsaw,1,50,29.4,29.578
PM10,Warsaw,1,50,18.4,19.798
PM10,Warsaw,1,50,17.6,27.854
PM10,Warsaw,1,50,22.2,32.426
PM10,Warsaw,1,50,26.4,29.648
PM10,Warsaw,1,50,19.2,30.29
PM10,Warsaw,1,50,26,20.4313
PM10,Warsaw,1,50,30,24.2207
PM10,Warsaw,1,50,45.5,25.118
PM10,Warsaw,1,50,18.6,24.82
PM10,Warsaw,1,50,17.3,24.314
PM10,Warsaw,1,50,21,21.378
PM10,Warsaw,1,50,14.1,20.154
PM10,Warsaw,1,50,17.5,23.13
PM10,Warsaw,1,50,23.5,22.902
PM10,Warsaw,1,50,15.9,17.554
PM10,Warsaw,1,50,17.1,20.2533
PM10,Warsaw,1,50,27.7,22.672
PM10,Warsaw,1,50,27,21.8887
PM10,Warsaw,1,50,24.8,28.642
PM10,Warsaw,1,50,27.7,31.124
PM10,Warsaw,1,50,29.3,26.17
PM10,Warsaw,1,50,14.6,24.314
PM10,Warsaw,1,50,6.7,31.2973
PM10,Warsaw,1,50,17.7,19.902
PM10,Warsaw,1,50,25.2,16.7507
PM10,Warsaw,1,50,29.4,25.134
PM10,Warsaw,1,50,25.6,30.6593
PM10,Warsaw,1,50,30.1,23.886
PM10,Warsaw,1,50,27.3,28.346
PM10,Warsaw,1,50,18,23.41
PM10,Warsaw,1,50,19.8,16.514
PM10,Warsaw,1,50,27.2,20.236
PM10,Warsaw,1,50,34.2,19.502
PM10,Warsaw,1,50,32.3,20.498
PM10,Warsaw,1,50,16.3,25.31
PM10,Warsaw,1,50,16.22,16.954
PM10,Warsaw,1,50,16.14,15.192
PM10,Warsaw,1,50,16.06,18.86
PM10,Warsaw,1,50,15.98,16.444
PM10,Warsaw,1,50,15.9,18.188
PM10,Warsaw,1,50,15.82,31.5667
PM10,Warsaw,1,50,15.74,26.606
PM10,Warsaw,1,50,15.66,21.87
PM10,Warsaw,1,50,15.58,30.6733
PM10,Warsaw,1,50,15.5,22.448
PM10,Warsaw,1,50,25.4,17.3173
PM10,Warsaw,1,50,29.4,20.52
PM10,Warsaw,1,50,46.8,26.6847
PM10,Warsaw,1,50,14.4,37.656
PM10,Warsaw,1,50,11.5,37.2979
PM10,Warsaw,1,50,19.2,21.092
PM10,Warsaw,1,50,16.8,25.606
PM10,Warsaw,1,50,19.4,25.206
PM10,Warsaw,1,50,13.2,24.076
PM10,Warsaw,1,50,17.4,26.348
PM10,Warsaw,1,50,16.3,20.742
PM10,Warsaw,1,50,16.2,23.934
PM10,Warsaw,1,50,13.4,27.57
PM10,Warsaw,1,50,17.8,19.528
PM10,Warsaw,1,50,13.6,17.806
PM10,Warsaw,1,50,22,18.694
PM10,Warsaw,1,50,31.4,19.8233
PM10,Warsaw,1,50,46.6,29.348
PM10,Warsaw,1,50,52.4,51.318
PM10,Warsaw,1,50,29.2,51.088
PM10,Warsaw,1,50,38.3,29.9678
PM10,Warsaw,1,50,36.2,29.1476
PM10,Warsaw,1,50,16.7,29.91
PM10,Warsaw,1,50,15.1,26.054
PM10,Warsaw,1,50,29.6,23.062
PM10,Warsaw,1,50,41.2,22.6
PM10,Warsaw,1,50,28.1,43.404
PM10,Warsaw,1,50,36.7,33.098
PM10,Warsaw,1,50,34.8,30.974
PM10,Warsaw,1,50,31,37.206
PM10,Warsaw,1,50,52.3,23.668
PM10,Warsaw,1,50,47.2,49.7116
PM10,Warsaw,1,50,42.5,43.6245
PM10,Warsaw,1,50,44.8,43.7104
PM10,Warsaw,1,50,52.9,43.4299
PM10,Warsaw,1,50,51,50.2485
PM10,Warsaw,1,50,35.6,35.0502
PM10,Warsaw,1,50,32.4,37.296
PM10,Warsaw,1,50,10.2,31.768
PM10,Warsaw,1,50,22.6,21.244
PM10,Warsaw,1,50,27.1,27.94
PM10,Warsaw,1,50,34.7,27.506
PM10,Warsaw,1,50,48.2,26.85
PM10,Warsaw,1,50,78.5,46.613
PM10,Warsaw,1,50,31.3,34.9703
PM10,Warsaw,1,50,25.1,38.7883
PM10,Warsaw,1,50,27.6,26.038
PM10,Warsaw,1,50,37.7,29.918
PM10,Warsaw,1,50,43.4,26.61
PM10,Warsaw,1,50,63.9,44.096
PM10,Warsaw,1,50,39.5,50.2575
PM10,Warsaw,1,50,31.4,29.5342
PM10,Warsaw,1,50,40.2,32.8607
PM10,Warsaw,1,50,25.4,37.336
PM10,Warsaw,1,50,34.1,19.188
PM10,Warsaw,1,50,22,33.176
PM10,Warsaw,1,50,33.3,33.296
PM10,Warsaw,1,50,35,30.17
