Pollutant,Site,Hour,NIsize,simTr,N,RMSE,MAE,MAPE,IA
PM10,Warsaw,1,65,0.010000,35,7.64622,5.57193,24.7523,0.927172
PM10,Warsaw,1,65,0.010000,40,7.49041,5.50342,24.3053,0.930917
PM10,Warsaw,1,65,0.010000,50,7.6129,5.57315,24.7215,0.927276
PM10,Warsaw,1,65,0.010000,60,7.62736,5.59878,24.8798,0.927585
PM10,Warsaw,1,65,0.010000,100,7.58685,5.55705,24.6713,0.927941
PM10,Warsaw,1,65,0.013000,1,8.75814,6.50432,28.4566,0.909742
PM10,Warsaw,1,65,0.013000,5,7.91241,5.7461,25.205,0.925394
PM10,Warsaw,1,65,0.013000,10,7.6159,5.54468,24.7863,0.927069
PM10,Warsaw,1,65,0.013000,15,7.49192,5.43708,24.0061,0.931748
PM10,Warsaw,1,65,0.013000,20,7.7913,5.63738,24.7391,0.928068
PM10,Warsaw,1,65,0.013000,25,7.48658,5.46057,24.3927,0.930964
PM10,Warsaw,1,65,0.013000,30,7.52559,5.54573,24.8462,0.929588
PM10,Warsaw,1,65,0.013000,35,7.63076,5.56692,24.8526,0.928067
PM10,Warsaw,1,65,0.013000,40,7.62889,5.50082,24.4043,0.929121
PM10,Warsaw,1,65,0.013000,50,7.58687,5.51245,24.6519,0.929173
PM10,Warsaw,1,65,0.013000,60,7.71458,5.54705,24.5893,0.928312
PM10,Warsaw,1,65,0.013000,100,7.57047,5.47926,24.4687,0.92955
PM10,Warsaw,1,65,0.014000,1,8.63147,6.18432,26.9652,0.910684
PM10,Warsaw,1,65,0.014000,5,7.82932,5.56859,24.899,0.922352
PM10,Warsaw,1,65,0.014000,10,7.53151,5.4722,24.3711,0.928755
PM10,Warsaw,1,65,0.014000,15,7.60912,5.48313,24.7075,0.928609
PM10,Warsaw,1,65,0.014000,20,7.48545,5.4618,24.4819,0.930226
PM10,Warsaw,1,65,0.014000,25,7.61728,5.54222,24.568,0.927078
PM10,Warsaw,1,65,0.014000,30,7.59408,5.46301,24.1688,0.929001
PM10,Warsaw,1,65,0.014000,35,7.63734,5.51346,24.6497,0.927947
PM10,Warsaw,1,65,0.014000,40,7.46076,5.3937,24.066,0.931434
PM10,Warsaw,1,65,0.014000,50,7.49073,5.48994,24.2589,0.931706
PM10,Warsaw,1,65,0.014000,60,7.69486,5.56115,24.7794,0.92759
PM10,Warsaw,1,65,0.014000,100,7.49478,5.43736,24.2976,0.930201
PM10,Warsaw,1,65,0.015000,1,8.61303,6.17928,26.8762,0.910665
PM10,Warsaw,1,65,0.015000,5,7.7865,5.58347,24.8626,0.925131
PM10,Warsaw,1,65,0.015000,10,7.51837,5.45131,24.3991,0.930069
PM10,Warsaw,1,65,0.015000,15,7.47151,5.44178,24.287,0.930977
PM10,Warsaw,1,65,0.015000,20,7.63559,5.47351,24.1567,0.928518
PM10,Warsaw,1,65,0.015000,25,7.59829,5.47194,24.2604,0.927195
PM10,Warsaw,1,65,0.015000,30,7.49181,5.43162,23.9644,0.931458
PM10,Warsaw,1,65,0.015000,35,7.44695,5.34964,23.6803,0.930212
PM10,Warsaw,1,65,0.015000,40,7.58752,5.49187,24.2422,0.929179
PM10,Warsaw,1,65,0.015000,50,7.5393,5.45111,23.9995,0.931075
PM10,Warsaw,1,65,0.015000,60,7.49021,5.43491,23.9805,0.93093
PM10,Warsaw,1,65,0.015000,100,7.49457,5.42983,24.0617,0.930712
PM10,Warsaw,1,65,0.016000,1,8.86297,6.23588,27.4144,0.906121
PM10,Warsaw,1,65,0.016000,5,8.00868,5.73044,24.7249,0.923258
PM10,Warsaw,1,65,0.016000,10,7.76082,5.57534,24.558,0.927071
PM10,Warsaw,1,65,0.016000,15,7.39565,5.34774,23.673,0.932295
PM10,Warsaw,1,65,0.016000,20,7.46534,5.38913,23.7043,0.930588
PM10,Warsaw,1,65,0.016000,25,7.59019,5.45453,24.0933,0.927201
PM10,Warsaw,1,65,0.016000,30,7.6393,5.48954,24.068,0.928412
PM10,Warsaw,1,65,0.016000,35,7.46322,5.44621,23.9084,0.931341
PM10,Warsaw,1,65,0.016000,40,7.49999,5.39662,23.9223,0.930361
PM10,Warsaw,1,65,0.016000,50,7.61873,5.48325,24.2284,0.927862
PM10,Warsaw,1,65,0.016000,60,7.58186,5.47962,24.2037,0.928647
PM10,Warsaw,1,65,0.016000,100,7.54608,5.41263,23.9129,0.929039
PM10,Warsaw,1,65,0.017000,1,8.80872,6.19859,26.9697,0.907361
PM10,Warsaw,1,65,0.017000,5,7.41051,5.52496,23.7448,0.929136
PM10,Warsaw,1,65,0.017000,10,7.59393,5.50673,24.5563,0.929429
PM10,Warsaw,1,65,0.017000,15,7.48676,5.48929,24.1184,0.929663
PM10,Warsaw,1,65,0.017000,20,7.6675,5.51016,24.1366,0.927745
PM10,Warsaw,1,65,0.017000,25,7.5734,5.44578,23.978,0.927657
PM10,Warsaw,1,65,0.017000,30,7.63964,5.54837,24.5564,0.9271
PM10,Warsaw,1,65,0.017000,35,7.65449,5.48295,24.1754,0.927407
PM10,Warsaw,1,65,0.017000,40,7.44317,5.44544,23.8896,0.930721
PM10,Warsaw,1,65,0.017000,50,7.47631,5.45112,23.9081,0.930331
PM10,Warsaw,1,65,0.017000,60,7.52588,5.41866,23.8249,0.928641
PM10,Warsaw,1,65,0.017000,100,7.45391,5.42578,24.0348,0.929821
PM10,Warsaw,1,65,0.018000,1,8.67074,6.1834,27.1185,0.912447
PM10,Warsaw,1,65,0.018000,5,7.83553,5.81677,25.7447,0.925405
PM10,Warsaw,1,65,0.018000,10,7.41506,5.36875,23.6957,0.929651
PM10,Warsaw,1,65,0.018000,15,7.61576,5.46132,23.983,0.923144
PM10,Warsaw,1,65,0.018000,20,7.56108,5.46653,23.8519,0.927569
PM10,Warsaw,1,65,0.018000,25,7.64475,5.52168,24.3858,0.927496
PM10,Warsaw,1,65,0.018000,30,7.4739,5.44942,23.8149,0.930714
PM10,Warsaw,1,65,0.018000,35,7.5201,5.49263,24.2212,0.928247
PM10,Warsaw,1,65,0.018000,40,7.70134,5.50171,24.0516,0.92521
PM10,Warsaw,1,65,0.018000,50,7.43355,5.3859,23.6707,0.930183
PM10,Warsaw,1,65,0.018000,60,7.40761,5.37352,23.7193,0.929722
PM10,Warsaw,1,65,0.018000,100,7.40667,5.4127,23.8312,0.930749
PM10,Warsaw,1,65,0.019000,1,7.88736,5.68748,25.2169,0.924959
PM10,Warsaw,1,65,0.019000,5,7.92874,5.67204,25.2443,0.921057
PM10,Warsaw,1,65,0.019000,10,7.67385,5.55003,24.679,0.925517
PM10,Warsaw,1,65,0.019000,15,7.45134,5.4366,23.9226,0.928002
PM10,Warsaw,1,65,0.019000,20,7.54658,5.36393,23.4937,0.928767
PM10,Warsaw,1,65,0.019000,25,7.48622,5.45102,24.0189,0.928689
PM10,Warsaw,1,65,0.019000,30,7.44782,5.42673,23.8004,0.929591
PM10,Warsaw,1,65,0.019000,35,7.52022,5.44342,23.9995,0.928952
PM10,Warsaw,1,65,0.019000,40,7.35005,5.4122,23.7852,0.931325
PM10,Warsaw,1,65,0.019000,50,7.49953,5.45171,24.078,0.926976
PM10,Warsaw,1,65,0.019000,60,7.45879,5.42926,23.8607,0.929519
PM10,Warsaw,1,65,0.019000,100,7.49729,5.44291,24.0313,0.928387
PM10,Warsaw,1,65,0.020000,1,7.99611,5.72734,25.7137,0.922445
PM10,Warsaw,1,65,0.020000,5,7.94689,5.72792,24.684,0.917576
PM10,Warsaw,1,65,0.020000,10,7.83103,5.60632,24.2984,0.924704
PM10,Warsaw,1,65,0.020000,15,7.42665,5.37524,23.4113,0.930465
PM10,Warsaw,1,65,0.020000,20,7.36964,5.42722,23.9227,0.928729
PM10,Warsaw,1,65,0.020000,25,7.37124,5.34324,23.4153,0.929035
PM10,Warsaw,1,65,0.020000,30,7.5939,5.47665,23.8829,0.925549
PM10,Warsaw,1,65,0.020000,35,7.43817,5.38386,23.7183,0.927751
PM10,Warsaw,1,65,0.020000,40,7.53535,5.45447,24.0362,0.927844
PM10,Warsaw,1,65,0.020000,50,7.36559,5.36157,23.5126,0.930344
PM10,Warsaw,1,65,0.020000,60,7.50743,5.40517,23.7693,0.927413
PM10,Warsaw,1,65,0.020000,100,7.48446,5.423,23.8144,0.928523
PM10,Warsaw,1,65,0.021000,1,8.10327,5.81687,26.0313,0.920656
PM10,Warsaw,1,65,0.021000,5,7.68084,5.4628,23.136,0.923532
PM10,Warsaw,1,65,0.021000,10,7.52477,5.55277,24.3524,0.926227
PM10,Warsaw,1,65,0.021000,15,7.56814,5.48089,24.1814,0.927247
PM10,Warsaw,1,65,0.021000,20,7.51085,5.40686,23.493,0.929632
PM10,Warsaw,1,65,0.021000,25,7.60174,5.50585,24.2882,0.924263
PM10,Warsaw,1,65,0.021000,30,7.5502,5.42008,23.6851,0.927591
PM10,Warsaw,1,65,0.021000,35,7.3952,5.4389,24.0233,0.928618
PM10,Warsaw,1,65,0.021000,40,7.37278,5.37053,23.5355,0.929956
PM10,Warsaw,1,65,0.021000,50,7.4226,5.39566,23.6356,0.929378
PM10,Warsaw,1,65,0.021000,60,7.48938,5.41773,23.5896,0.927805
PM10,Warsaw,1,65,0.021000,100,7.43968,5.40657,23.728,0.928824
PM10,Warsaw,1,65,0.022000,1,8.52706,6.0089,26.2648,0.900344
PM10,Warsaw,1,65,0.022000,5,7.83792,5.6426,24.6458,0.920695
PM10,Warsaw,1,65,0.022000,10,7.46092,5.3315,23.1233,0.92844
PM10,Warsaw,1,65,0.022000,15,7.47446,5.50529,23.9465,0.925065
PM10,Warsaw,1,65,0.022000,20,7.48272,5.4717,23.7315,0.924942
PM10,Warsaw,1,65,0.022000,25,7.45501,5.44587,23.739,0.92695
PM10,Warsaw,1,65,0.022000,30,7.50278,5.42447,23.7273,0.925464
PM10,Warsaw,1,65,0.022000,35,7.2597,5.3247,23.0904,0.93138
PM10,Warsaw,1,65,0.022000,40,7.40975,5.3697,23.4708,0.927566
PM10,Warsaw,1,65,0.022000,50,7.39229,5.39085,23.3897,0.928317
PM10,Warsaw,1,65,0.022000,60,7.3426,5.34737,23.4134,0.930133
PM10,Warsaw,1,65,0.022000,100,7.40974,5.37656,23.4882,0.928649
PM10,Warsaw,1,65,0.023000,1,8.41246,5.88006,25.5837,0.90369
PM10,Warsaw,1,65,0.023000,5,7.72061,5.52025,24.1141,0.926915
PM10,Warsaw,1,65,0.023000,10,7.67196,5.49687,23.9393,0.924366
PM10,Warsaw,1,65,0.023000,15,7.4008,5.40918,23.2793,0.927634
PM10,Warsaw,1,65,0.023000,20,7.2844,5.38574,23.4059,0.932433
PM10,Warsaw,1,65,0.023000,25,7.56819,5.49736,23.6899,0.924815
PM10,Warsaw,1,65,0.023000,30,7.27141,5.33569,23.0425,0.930291
PM10,Warsaw,1,65,0.023000,35,7.17062,5.32338,23.0318,0.931992
PM10,Warsaw,1,65,0.023000,40,7.41196,5.37378,23.4216,0.92808
PM10,Warsaw,1,65,0.023000,50,7.26942,5.33671,23.3245,0.930619
PM10,Warsaw,1,65,0.023000,60,7.32908,5.35483,23.1835,0.928606
PM10,Warsaw,1,65,0.023000,100,7.33407,5.37397,23.2792,0.928378
PM10,Warsaw,1,65,0.024000,1,8.29626,5.81224,25.0519,0.905541
PM10,Warsaw,1,65,0.024000,5,7.24491,5.38337,22.8333,0.926637
PM10,Warsaw,1,65,0.024000,10,7.19689,5.35595,23.5753,0.934087
PM10,Warsaw,1,65,0.024000,15,7.23076,5.19906,22.438,0.93224
PM10,Warsaw,1,65,0.024000,20,7.21635,5.32493,22.9773,0.932536
PM10,Warsaw,1,65,0.024000,25,7.34955,5.38028,23.0185,0.926964
PM10,Warsaw,1,65,0.024000,30,7.38158,5.35191,22.8701,0.928007
PM10,Warsaw,1,65,0.024000,35,7.1734,5.29424,22.6243,0.930557
PM10,Warsaw,1,65,0.024000,40,7.29349,5.31931,22.921,0.930536
PM10,Warsaw,1,65,0.024000,50,7.20154,5.3105,22.9288,0.931083
PM10,Warsaw,1,65,0.024000,60,7.25662,5.35667,23.1012,0.930771
PM10,Warsaw,1,65,0.024000,100,7.21439,5.33431,23.131,0.931305
PM10,Warsaw,1,65,0.025000,1,8.77761,5.88559,24.4664,0.888699
PM10,Warsaw,1,65,0.025000,5,7.55623,5.5406,23.7925,0.920239
PM10,Warsaw,1,65,0.025000,10,7.37424,5.31925,22.9763,0.928587
PM10,Warsaw,1,65,0.025000,15,7.28118,5.33586,22.8211,0.930038
PM10,Warsaw,1,65,0.025000,20,7.18371,5.38342,23.2354,0.930889
PM10,Warsaw,1,65,0.025000,25,7.11937,5.29393,22.8914,0.932389
PM10,Warsaw,1,65,0.025000,30,7.17329,5.25449,22.5875,0.931488
PM10,Warsaw,1,65,0.025000,35,7.33593,5.35745,22.7911,0.926946
PM10,Warsaw,1,65,0.025000,40,7.15919,5.35718,23.2098,0.930921
PM10,Warsaw,1,65,0.025000,50,7.19938,5.32963,22.7053,0.929667
PM10,Warsaw,1,65,0.025000,60,7.18875,5.27993,22.7177,0.931257
PM10,Warsaw,1,65,0.025000,100,7.15757,5.31134,22.7887,0.931504
