Pollutant,Site,Hour,N,RealValue,PredValue
PM10,Warsaw,1,1,14.7,41.2
PM10,Warsaw,1,1,40.1,41.2
PM10,Warsaw,1,1,70.5,22.9
PM10,Warsaw,1,1,40.4,22.9
PM10,Warsaw,1,1,31.6,46.7
PM10,Warsaw,1,1,34.9,46.7
PM10,Warsaw,1,1,182.8,91.1
PM10,Warsaw,1,1,110.5,180.967
PM10,Warsaw,1,1,146.6,22.9
PM10,Warsaw,1,1,26.5,16.625
PM10,Warsaw,1,1,84.1,16.625
PM10,Warsaw,1,1,25.2,13.825
PM10,Warsaw,1,1,64.3,13.825
PM10,Warsaw,1,1,59.1,66.8
PM10,Warsaw,1,1,42,25.625
PM10,Warsaw,1,1,16.9,11
PM10,Warsaw,1,1,22.5,77.2
PM10,Warsaw,1,1,20.4,47.9
PM10,Warsaw,1,1,25.5,41.2
PM10,Warsaw,1,1,42.7,47.9
PM10,Warsaw,1,1,55.6,27.1
PM10,Warsaw,1,1,34.7,57
PM10,Warsaw,1,1,22.6,66.8
PM10,Warsaw,1,1,30.9,41.2
PM10,Warsaw,1,1,39.3,41.2
PM10,Warsaw,1,1,42.4,66.8
PM10,Warsaw,1,1,24,11
PM10,Warsaw,1,1,55.2,57
PM10,Warsaw,1,1,60.5,57
PM10,Warsaw,1,1,21,15.2
PM10,Warsaw,1,1,24.2,15.2
PM10,Warsaw,1,1,45.5,13.825
PM10,Warsaw,1,1,21.2,15.5667
PM10,Warsaw,1,1,19,15.2
PM10,Warsaw,1,1,30.9,17.06
PM10,Warsaw,1,1,31.8,21.05
PM10,Warsaw,1,1,39,34.7
PM10,Warsaw,1,1,41,44.6
PM10,Warsaw,1,1,18.8,21.05
PM10,Warsaw,1,1,31.7,44.6
PM10,Warsaw,1,1,47.7,44.6
PM10,Warsaw,1,1,27.9,21.05
PM10,Warsaw,1,1,24.3,21.05
PM10,Warsaw,1,1,29.7,22.7
PM10,Warsaw,1,1,25.7,21.05
PM10,Warsaw,1,1,11.6,21.05
PM10,Warsaw,1,1,23.4,15.2
PM10,Warsaw,1,1,15.3,21.05
PM10,Warsaw,1,1,24.1,21.05
PM10,Warsaw,1,1,27.1,22.7
PM10,Warsaw,1,1,44.9,17.1
PM10,Warsaw,1,1,35.6,22.7
PM10,Warsaw,1,1,22.3,22.0714
PM10,Warsaw,1,1,26.9,22.0714
PM10,Warsaw,1,1,19.7,22.7
PM10,Warsaw,1,1,19,22.0714
PM10,Warsaw,1,1,32,22.0714
PM10,Warsaw,1,1,35.4,33.8
PM10,Warsaw,1,1,25.7,33.8
PM10,Warsaw,1,1,19.1,22.0714
PM10,Warsaw,1,1,13.7,22.7
PM10,Warsaw,1,1,17.9,22.0714
PM10,Warsaw,1,1,43.4,22.0714
PM10,Warsaw,1,1,34,33.8
PM10,Warsaw,1,1,22,22.0714
PM10,Warsaw,1,1,17.6,22.7
PM10,Warsaw,1,1,26.1,22.0714
PM10,Warsaw,1,1,30.1,22.7
PM10,Warsaw,1,1,24.6,22.7
PM10,Warsaw,1,1,18.3,22.7
PM10,Warsaw,1,1,21.1,22.7
PM10,Warsaw,1,1,31,22.7
PM10,Warsaw,1,1,21.5,22.7
PM10,Warsaw,1,1,28.1,21.05
PM10,Warsaw,1,1,27,22.0714
PM10,Warsaw,1,1,25.8,22.7
PM10,Warsaw,1,1,27.1,21.05
PM10,Warsaw,1,1,40.9,21.05
PM10,Warsaw,1,1,39.3,22.7
PM10,Warsaw,1,1,60.5,22.7
PM10,Warsaw,1,1,39.7,21.05
PM10,Warsaw,1,1,55.6,44.6
PM10,Warsaw,1,1,67.9,44.6
PM10,Warsaw,1,1,48.4,44.6
PM10,Warsaw,1,1,23.6,44.6
PM10,Warsaw,1,1,24,21.05
PM10,Warsaw,1,1,25.5,21.05
PM10,Warsaw,1,1,18.8,21.05
PM10,Warsaw,1,1,31.6,21.05
PM10,Warsaw,1,1,37.5,21.05
PM10,Warsaw,1,1,38.3,21.05
PM10,Warsaw,1,1,47.6,21.05
PM10,Warsaw,1,1,15.9,28.0667
PM10,Warsaw,1,1,22.2,21.05
PM10,Warsaw,1,1,34.2,15.2
PM10,Warsaw,1,1,53.7,15.2
PM10,Warsaw,1,1,39.7,44.6
PM10,Warsaw,1,1,35.6,15.2
PM10,Warsaw,1,1,10.4,13.825
PM10,Warsaw,1,1,20.7,13.825
PM10,Warsaw,1,1,42.2,15.2
PM10,Warsaw,1,1,16.1,15.2
PM10,Warsaw,1,1,21.8,15.2
PM10,Warsaw,1,1,8.1,13.825
PM10,Warsaw,1,1,20.5,13.825
PM10,Warsaw,1,1,37.7,15.2
PM10,Warsaw,1,1,52.8,15.2
PM10,Warsaw,1,1,42.1,34.66
PM10,Warsaw,1,1,48.1,11
PM10,Warsaw,1,1,44.8,11
PM10,Warsaw,1,1,32.1,15.2
PM10,Warsaw,1,1,30,15.2
PM10,Warsaw,1,1,22,21.05
PM10,Warsaw,1,1,29.4,17.06
PM10,Warsaw,1,1,18.2,13.825
PM10,Warsaw,1,1,24.1,15.2
PM10,Warsaw,1,1,39.9,13.825
PM10,Warsaw,1,1,21,11
PM10,Warsaw,1,1,22.1,13.825
PM10,Warsaw,1,1,22.4,13.825
PM10,Warsaw,1,1,8.1,13.825
PM10,Warsaw,1,1,6.9,13.825
PM10,Warsaw,1,1,14.1,16.625
PM10,Warsaw,1,1,10.9,13.825
PM10,Warsaw,1,1,14.7,15.2
PM10,Warsaw,1,1,16.5,17.06
PM10,Warsaw,1,1,13.2,13.825
PM10,Warsaw,1,1,17.8,13.825
PM10,Warsaw,1,1,15.3,15.2
PM10,Warsaw,1,1,21.5,16.625
PM10,Warsaw,1,1,30.6,41.2
PM10,Warsaw,1,1,12.2,41.2
PM10,Warsaw,1,1,23.6,41.2
PM10,Warsaw,1,1,18.2,13.825
PM10,Warsaw,1,1,19.9,13.825
PM10,Warsaw,1,1,20.7,13.825
PM10,Warsaw,1,1,10.5,13.825
PM10,Warsaw,1,1,78.4,47.9
PM10,Warsaw,1,1,40.7,57
PM10,Warsaw,1,1,23,11
PM10,Warsaw,1,1,9.6,13.825
PM10,Warsaw,1,1,39.6,17.06
PM10,Warsaw,1,1,61,15.2
PM10,Warsaw,1,1,29.5,15.5667
PM10,Warsaw,1,1,41.1,13.825
PM10,Warsaw,1,1,39.5,34.7
PM10,Warsaw,1,1,34.4,15.5667
PM10,Warsaw,1,1,9.3,15.2
PM10,Warsaw,1,1,39.3,13.825
PM10,Warsaw,1,1,17.5,15.2
PM10,Warsaw,1,1,37.3,17.06
PM10,Warsaw,1,1,49.3367,34.35
PM10,Warsaw,1,1,48.3567,34.66
PM10,Warsaw,1,1,47.8667,34.66
PM10,Warsaw,1,1,47.7033,34.66
PM10,Warsaw,1,1,46.56,34.7
PM10,Warsaw,1,1,45.7433,34.66
PM10,Warsaw,1,1,45.2533,21.05
PM10,Warsaw,1,1,45.09,21.05
PM10,Warsaw,1,1,44.6,22.7
PM10,Warsaw,1,1,43.2933,21.05
PM10,Warsaw,1,1,42.8033,15.2
PM10,Warsaw,1,1,42.64,21.05
PM10,Warsaw,1,1,42.3133,21.05
PM10,Warsaw,1,1,41.8233,17.1
PM10,Warsaw,1,1,21.9,22.7
PM10,Warsaw,1,1,18.5,22.7
PM10,Warsaw,1,1,28,22.7
PM10,Warsaw,1,1,24.7,17.1
PM10,Warsaw,1,1,18.7,17.1
PM10,Warsaw,1,1,34,22.0714
PM10,Warsaw,1,1,30.7,33.8
PM10,Warsaw,1,1,25.6,22.0714
PM10,Warsaw,1,1,14,22.7
PM10,Warsaw,1,1,19.7,22.0714
PM10,Warsaw,1,1,18.2,22.0714
PM10,Warsaw,1,1,20.6,22.7
PM10,Warsaw,1,1,24.2,22.7
PM10,Warsaw,1,1,17.1,22.7
PM10,Warsaw,1,1,17.4,22.0714
PM10,Warsaw,1,1,23.5,22.7
PM10,Warsaw,1,1,16.4,22.7
PM10,Warsaw,1,1,15.9,22.7
PM10,Warsaw,1,1,25.9,22.7
PM10,Warsaw,1,1,25.2,17.1
PM10,Warsaw,1,1,18,22.0714
PM10,Warsaw,1,1,28.4,22.0714
PM10,Warsaw,1,1,26.2,22.0714
PM10,Warsaw,1,1,26.1,22.0714
PM10,Warsaw,1,1,31.7,22.0714
PM10,Warsaw,1,1,24.9,22.0714
PM10,Warsaw,1,1,28,22.0714
PM10,Warsaw,1,1,21.4,17.1
PM10,Warsaw,1,1,11.7,22.0714
PM10,Warsaw,1,1,12.6,21.05
PM10,Warsaw,1,1,14.4,22.7
PM10,Warsaw,1,1,13.7,21.05
PM10,Warsaw,1,1,8,17.65
PM10,Warsaw,1,1,8.2,21.05
PM10,Warsaw,1,1,14.5,21.05
PM10,Warsaw,1,1,38.8,21.05
PM10,Warsaw,1,1,49.3,21.05
PM10,Warsaw,1,1,18.8,22.7
PM10,Warsaw,1,1,43.5,21.05
PM10,Warsaw,1,1,56.1,15.2
PM10,Warsaw,1,1,58,34.66
PM10,Warsaw,1,1,47.5,17.06
PM10,Warsaw,1,1,47.8,21.05
PM10,Warsaw,1,1,47.8,34.35
PM10,Warsaw,1,1,24.3,15.2
PM10,Warsaw,1,1,33.4,13.825
PM10,Warsaw,1,1,31.9,41.2
PM10,Warsaw,1,1,60.5,57
PM10,Warsaw,1,1,21.2,13.825
PM10,Warsaw,1,1,36.7,16.625
PM10,Warsaw,1,1,26.5,11
PM10,Warsaw,1,1,14.2,15.2
PM10,Warsaw,1,1,25.2,17.06
PM10,Warsaw,1,1,39.4,13.825
PM10,Warsaw,1,1,19.8,13.825
PM10,Warsaw,1,1,24.5,41.2
PM10,Warsaw,1,1,69.2,27.1
PM10,Warsaw,1,1,45.1,27.1
PM10,Warsaw,1,1,63.6,16.7
PM10,Warsaw,1,1,46.2,16.7
PM10,Warsaw,1,1,54.6,66.8
PM10,Warsaw,1,1,19.6,46.7
PM10,Warsaw,1,1,34.6,46.7
PM10,Warsaw,1,1,31.2,13.825
PM10,Warsaw,1,1,33.1,13.825
PM10,Warsaw,1,1,8.2,13.825
PM10,Warsaw,1,1,32.8,13.825
PM10,Warsaw,1,1,13.9,13.825
PM10,Warsaw,1,1,22.8,13.825
PM10,Warsaw,1,1,29.1,15.2
PM10,Warsaw,1,1,30.2,15.2
PM10,Warsaw,1,1,18.8,15.2
PM10,Warsaw,1,1,9,15.2
PM10,Warsaw,1,1,17.4,13.825
PM10,Warsaw,1,1,25,13.825
PM10,Warsaw,1,1,20.8,13.825
PM10,Warsaw,1,1,19.4,13.825
PM10,Warsaw,1,1,14.6,13.825
PM10,Warsaw,1,1,23.4,13.825
PM10,Warsaw,1,1,14,13.825
PM10,Warsaw,1,1,34.4,13.825
PM10,Warsaw,1,1,34.2,15.2
PM10,Warsaw,1,1,35,21.05
PM10,Warsaw,1,1,15.1,21.05
PM10,Warsaw,1,1,31.3,15.2
PM10,Warsaw,1,1,13.8,21.05
PM10,Warsaw,1,1,26.2,15.2
PM10,Warsaw,1,1,45.5,21.05
