Pollutant,Site,Hour,N,RealValue,PredValue
PM10,Warsaw,1,1,35.8,28.64
PM10,Warsaw,1,1,13.1,21.82
PM10,Warsaw,1,1,16.4,18.075
PM10,Warsaw,1,1,20.2,21.82
PM10,Warsaw,1,1,23.6,28.64
PM10,Warsaw,1,1,30.8,28.64
PM10,Warsaw,1,1,29.4,28.64
PM10,Warsaw,1,1,28.1,21.82
PM10,Warsaw,1,1,19.8,18.075
PM10,Warsaw,1,1,19.8,21.82
PM10,Warsaw,1,1,28.6,21.82
PM10,Warsaw,1,1,22,28.64
PM10,Warsaw,1,1,25.8,18.075
PM10,Warsaw,1,1,37.8,28.64
PM10,Warsaw,1,1,27.6,18.075
PM10,Warsaw,1,1,19.5,21.82
PM10,Warsaw,1,1,18.5,28.64
PM10,Warsaw,1,1,25.8,18.075
PM10,Warsaw,1,1,22.5,28.64
PM10,Warsaw,1,1,22.4,28.64
PM10,Warsaw,1,1,23.3,28.64
PM10,Warsaw,1,1,25.4,28.64
PM10,Warsaw,1,1,15.5,28.64
PM10,Warsaw,1,1,19.7,18.075
PM10,Warsaw,1,1,23.6,28.64
PM10,Warsaw,1,1,19.6,28.64
PM10,Warsaw,1,1,18.5,18.075
PM10,Warsaw,1,1,20.8,28.64
PM10,Warsaw,1,1,24.8,28.64
PM10,Warsaw,1,1,28.6,28.64
PM10,Warsaw,1,1,17.9,28.64
PM10,Warsaw,1,1,15.6,28.64
PM10,Warsaw,1,1,19.9,28.64
PM10,Warsaw,1,1,26.7,28.64
PM10,Warsaw,1,1,19.5,21.82
PM10,Warsaw,1,1,26.7,28.64
PM10,Warsaw,1,1,23.3,21.82
PM10,Warsaw,1,1,15,21.82
PM10,Warsaw,1,1,17.6,18.075
PM10,Warsaw,1,1,21.9,28.64
PM10,Warsaw,1,1,18.9,21.82
PM10,Warsaw,1,1,26,28.64
PM10,Warsaw,1,1,29.4,28.64
PM10,Warsaw,1,1,18.4,18.075
PM10,Warsaw,1,1,17.6,28.64
PM10,Warsaw,1,1,22.2,21.82
PM10,Warsaw,1,1,26.4,28.64
PM10,Warsaw,1,1,19.2,21.82
PM10,Warsaw,1,1,26,28.64
PM10,Warsaw,1,1,30,21.82
PM10,Warsaw,1,1,45.5,28.64
PM10,Warsaw,1,1,18.6,28.64
PM10,Warsaw,1,1,17.3,21.82
PM10,Warsaw,1,1,21,28.64
PM10,Warsaw,1,1,14.1,18.075
PM10,Warsaw,1,1,17.5,18.075
PM10,Warsaw,1,1,23.5,21.82
PM10,Warsaw,1,1,15.9,18.075
PM10,Warsaw,1,1,17.1,21.82
PM10,Warsaw,1,1,27.7,28.64
PM10,Warsaw,1,1,27,28.64
PM10,Warsaw,1,1,24.8,28.64
PM10,Warsaw,1,1,27.7,28.64
PM10,Warsaw,1,1,29.3,28.64
PM10,Warsaw,1,1,14.6,28.64
PM10,Warsaw,1,1,6.7,21.82
PM10,Warsaw,1,1,17.7,28.64
PM10,Warsaw,1,1,25.2,21.82
PM10,Warsaw,1,1,29.4,21.82
PM10,Warsaw,1,1,25.6,21.82
PM10,Warsaw,1,1,30.1,28.64
PM10,Warsaw,1,1,27.3,21.82
PM10,Warsaw,1,1,18,28.64
PM10,Warsaw,1,1,19.8,21.82
PM10,Warsaw,1,1,27.2,28.64
PM10,Warsaw,1,1,34.2,28.64
PM10,Warsaw,1,1,32.3,28.64
PM10,Warsaw,1,1,16.3,28.64
PM10,Warsaw,1,1,16.22,18.075
PM10,Warsaw,1,1,16.14,21.82
PM10,Warsaw,1,1,16.06,24.1
PM10,Warsaw,1,1,15.98,21.82
PM10,Warsaw,1,1,15.9,21.82
PM10,Warsaw,1,1,15.82,21.82
PM10,Warsaw,1,1,15.74,21.82
PM10,Warsaw,1,1,15.66,21.82
PM10,Warsaw,1,1,15.58,21.82
PM10,Warsaw,1,1,15.5,28.64
PM10,Warsaw,1,1,25.4,28.64
PM10,Warsaw,1,1,29.4,28.64
PM10,Warsaw,1,1,46.8,28.64
PM10,Warsaw,1,1,14.4,28.64
PM10,Warsaw,1,1,11.5,28.64
PM10,Warsaw,1,1,19.2,8.1
PM10,Warsaw,1,1,16.8,21.82
PM10,Warsaw,1,1,19.4,8.1
PM10,Warsaw,1,1,13.2,8.1
PM10,Warsaw,1,1,17.4,17.3
PM10,Warsaw,1,1,16.3,17.3
PM10,Warsaw,1,1,16.2,17.3
PM10,Warsaw,1,1,13.4,8.1
PM10,Warsaw,1,1,17.8,17.3
PM10,Warsaw,1,1,13.6,17.3
PM10,Warsaw,1,1,22,21.82
PM10,Warsaw,1,1,31.4,21.82
PM10,Warsaw,1,1,46.6,28.64
PM10,Warsaw,1,1,52.4,28.64
PM10,Warsaw,1,1,29.2,28.64
PM10,Warsaw,1,1,38.3,28.64
PM10,Warsaw,1,1,36.2,18.075
PM10,Warsaw,1,1,16.7,25
PM10,Warsaw,1,1,15.1,28.64
PM10,Warsaw,1,1,29.6,18.075
PM10,Warsaw,1,1,41.2,21.82
PM10,Warsaw,1,1,28.1,27.225
PM10,Warsaw,1,1,36.7,17.3
PM10,Warsaw,1,1,34.8,25
PM10,Warsaw,1,1,31,25
PM10,Warsaw,1,1,52.3,25
PM10,Warsaw,1,1,47.2,25
PM10,Warsaw,1,1,42.5,41
PM10,Warsaw,1,1,44.8,41
PM10,Warsaw,1,1,52.9,41
PM10,Warsaw,1,1,51,41
PM10,Warsaw,1,1,35.6,41
PM10,Warsaw,1,1,32.4,41
PM10,Warsaw,1,1,10.2,41
PM10,Warsaw,1,1,22.6,41
PM10,Warsaw,1,1,27.1,17.3
PM10,Warsaw,1,1,34.7,41
PM10,Warsaw,1,1,48.2,41
PM10,Warsaw,1,1,78.5,41
PM10,Warsaw,1,1,31.3,41
PM10,Warsaw,1,1,25.1,41
PM10,Warsaw,1,1,27.6,25
PM10,Warsaw,1,1,37.7,25
PM10,Warsaw,1,1,43.4,41.1
PM10,Warsaw,1,1,63.9,25
PM10,Warsaw,1,1,39.5,25
PM10,Warsaw,1,1,31.4,41
PM10,Warsaw,1,1,40.2,18.075
PM10,Warsaw,1,1,25.4,25
PM10,Warsaw,1,1,34.1,21.82
PM10,Warsaw,1,1,22,25
PM10,Warsaw,1,1,33.3,19.2
PM10,Warsaw,1,1,35,26.6
PM10,Warsaw,1,1,13.9,28.64
PM10,Warsaw,1,1,21.6,18.075
PM10,Warsaw,1,1,51.8,19.2
PM10,Warsaw,1,1,35.8,25
PM10,Warsaw,1,1,34.3,25
PM10,Warsaw,1,1,35,41.1
PM10,Warsaw,1,1,62.8,18.075
PM10,Warsaw,1,1,82.2,25
PM10,Warsaw,1,1,40.2,25
PM10,Warsaw,1,1,24.3,41.1
PM10,Warsaw,1,1,13.9,25
PM10,Warsaw,1,1,15,25
PM10,Warsaw,1,1,32.1,18.075
PM10,Warsaw,1,1,16.7,17.3
PM10,Warsaw,1,1,9.3,19.2
PM10,Warsaw,1,1,16.1,8.1
PM10,Warsaw,1,1,17.8,19.2
PM10,Warsaw,1,1,10.7,17.3
PM10,Warsaw,1,1,23.8,17.3
PM10,Warsaw,1,1,32.1,17.3
PM10,Warsaw,1,1,21.9,17.3
PM10,Warsaw,1,1,23.6,17.3
PM10,Warsaw,1,1,26.1,19.2
PM10,Warsaw,1,1,27.1,17.3
PM10,Warsaw,1,1,21.4,17.3
PM10,Warsaw,1,1,21.5,19.2
PM10,Warsaw,1,1,22.2,18.075
PM10,Warsaw,1,1,43,18.075
PM10,Warsaw,1,1,39.4,17.3
PM10,Warsaw,1,1,28.9,17.3
PM10,Warsaw,1,1,37.9,25
PM10,Warsaw,1,1,43.6,25
PM10,Warsaw,1,1,28.3,25
PM10,Warsaw,1,1,48.5,41.1
PM10,Warsaw,1,1,52,41.1
PM10,Warsaw,1,1,35.2,17.3
PM10,Warsaw,1,1,49.3,17.3
PM10,Warsaw,1,1,29.6,8.1
PM10,Warsaw,1,1,21.3,17.3
PM10,Warsaw,1,1,20.8,26.6
PM10,Warsaw,1,1,37.3,26.6
PM10,Warsaw,1,1,33.1,26.6
PM10,Warsaw,1,1,24.7,26.6
PM10,Warsaw,1,1,27.8,26.6
PM10,Warsaw,1,1,21.1,26.6
PM10,Warsaw,1,1,14.8,26.6
PM10,Warsaw,1,1,16.8,26.6
PM10,Warsaw,1,1,9.2,26.6
PM10,Warsaw,1,1,31.6,19.7
PM10,Warsaw,1,1,15.6,26.6
PM10,Warsaw,1,1,14.8,36.05
PM10,Warsaw,1,1,29.4,26.6
PM10,Warsaw,1,1,37.6,26.6
PM10,Warsaw,1,1,67.3,33.9
PM10,Warsaw,1,1,120.9,33.9
PM10,Warsaw,1,1,120.5,96.4
PM10,Warsaw,1,5,34.6,30.44
PM10,Warsaw,1,5,43.9,29.9133
PM10,Warsaw,1,5,23.5,23.6933
PM10,Warsaw,1,5,29.7,22.4667
PM10,Warsaw,1,5,31.2,23.3533
PM10,Warsaw,1,5,33.1,19.9733
PM10,Warsaw,1,5,29.8,23.3533
PM10,Warsaw,1,5,33.8,18.57
PM10,Warsaw,1,5,61.6,21.0633
PM10,Warsaw,1,5,41.6,20.63
PM10,Warsaw,1,5,23.9,18.57
PM10,Warsaw,1,5,37.4,24.01
PM10,Warsaw,1,5,33.1,18.57
PM10,Warsaw,1,5,14.9,21.95
PM10,Warsaw,1,5,11.7,22.31
PM10,Warsaw,1,5,8.7,18.57
PM10,Warsaw,1,5,8.2,18.57
PM10,Warsaw,1,5,16,23.16
PM10,Warsaw,1,5,32.8,23.6
PM10,Warsaw,1,5,13.9,18.57
PM10,Warsaw,1,5,12.6,17.02
PM10,Warsaw,1,5,9.4,16.27
PM10,Warsaw,1,5,22.8,17.81
PM10,Warsaw,1,5,33.3,18.57
PM10,Warsaw,1,5,33.2,18.57
PM10,Warsaw,1,5,21.1,20.55
PM10,Warsaw,1,5,24,18.51
PM10,Warsaw,1,5,21.9,18.51
PM10,Warsaw,1,5,22.1,18.57
PM10,Warsaw,1,5,29.1,18.57
PM10,Warsaw,1,5,40.8,30.7
PM10,Warsaw,1,5,29.1,24.2267
PM10,Warsaw,1,5,15.8,24.2267
PM10,Warsaw,1,5,23.9,21.8533
PM10,Warsaw,1,5,34.7,22.9533
PM10,Warsaw,1,5,39.8,22.9533
PM10,Warsaw,1,5,39.9,28.9417
PM10,Warsaw,1,5,92.4,28.9417
PM10,Warsaw,1,5,58.1,36.9617
PM10,Warsaw,1,5,11.2,28.9417
PM10,Warsaw,1,5,11,23.5217
PM10,Warsaw,1,5,20.2,32.38
PM10,Warsaw,1,5,25,30.44
PM10,Warsaw,1,5,27.4,24.42
PM10,Warsaw,1,5,28.2,21.04
PM10,Warsaw,1,5,40.1,27.9017
PM10,Warsaw,1,5,53.6,22.4667
PM10,Warsaw,1,5,17.4,22.4667
PM10,Warsaw,1,5,18.7,18.3733
PM10,Warsaw,1,5,30.2,18.3533
PM10,Warsaw,1,5,26.4,24.2267
PM10,Warsaw,1,5,27.3,28.9667
PM10,Warsaw,1,5,14.1,17.12
PM10,Warsaw,1,5,18.8,20.9433
PM10,Warsaw,1,5,38.1,15.0133
PM10,Warsaw,1,5,11.4,20.2533
PM10,Warsaw,1,5,9,19.1733
PM10,Warsaw,1,5,17.4,17.0733
PM10,Warsaw,1,5,18.7,22.5217
PM10,Warsaw,1,5,26.7,21.7533
PM10,Warsaw,1,5,13.5,21.6733
PM10,Warsaw,1,5,25,32.635
PM10,Warsaw,1,5,35,28.9417
PM10,Warsaw,1,5,48.4,27.1798
PM10,Warsaw,1,5,32.8,27.1798
PM10,Warsaw,1,5,33.3,30.8798
PM10,Warsaw,1,5,14.1,25.5398
PM10,Warsaw,1,5,10.6,21.8617
PM10,Warsaw,1,5,24.3,15.7133
PM10,Warsaw,1,5,13.2,13.82
PM10,Warsaw,1,5,21.5,18.06
PM10,Warsaw,1,5,14.2,18.57
PM10,Warsaw,1,5,11.6,21.0633
PM10,Warsaw,1,5,15.4,12.6
PM10,Warsaw,1,5,20.8,19.27
PM10,Warsaw,1,5,19.2,18.57
PM10,Warsaw,1,5,19.4,18.74
PM10,Warsaw,1,5,18.8,21.0633
PM10,Warsaw,1,5,14.6,23.16
PM10,Warsaw,1,5,23.4,19.9733
PM10,Warsaw,1,5,14,19.8933
PM10,Warsaw,1,5,26,21.04
PM10,Warsaw,1,5,34.4,27.8067
PM10,Warsaw,1,5,34.5,38.4083
PM10,Warsaw,1,5,26.8,38.4083
PM10,Warsaw,1,5,55.4,35.5864
PM10,Warsaw,1,5,93.8,36.9617
PM10,Warsaw,1,5,77.7,41.6683
PM10,Warsaw,1,5,66,36.9617
PM10,Warsaw,1,5,47.7,36.9617
PM10,Warsaw,1,5,50.8,33.7017
PM10,Warsaw,1,5,49.7,33.7017
PM10,Warsaw,1,5,31.3,25.1398
PM10,Warsaw,1,5,19.3,25.5398
PM10,Warsaw,1,5,38.7,15.7133
PM10,Warsaw,1,5,34.2,27.7433
PM10,Warsaw,1,5,35,27.5633
PM10,Warsaw,1,5,15.1,27.5633
PM10,Warsaw,1,5,22,26.1033
PM10,Warsaw,1,5,31.3,27.61
PM10,Warsaw,1,5,30.4,22.7833
PM10,Warsaw,1,5,20.3,26.1033
PM10,Warsaw,1,5,13.8,23.99
PM10,Warsaw,1,5,21.8,25.59
PM10,Warsaw,1,5,18.4,18.51
PM10,Warsaw,1,5,15,20.55
PM10,Warsaw,1,5,17.5,22.31
PM10,Warsaw,1,5,18.3,22.8233
PM10,Warsaw,1,5,26.2,18.89
PM10,Warsaw,1,5,41.3,24.1867
PM10,Warsaw,1,5,45.5,22.7833
PM10,Warsaw,1,5,49.6,23.5617
PM10,Warsaw,1,5,44.3,25.5398
PM10,Warsaw,1,5,42.4,25.5398
PM10,Warsaw,1,5,24.9,27.1798
PM10,Warsaw,1,5,16.1,25.5398
PM10,Warsaw,1,5,18,22.6648
PM10,Warsaw,1,5,10.4,24.3048
PM10,Warsaw,1,5,9.1,27.1798
PM10,Warsaw,1,5,18.3,25.5398
PM10,Warsaw,1,5,19.3,25.0864
PM10,Warsaw,1,5,11.5,25.0864
PM10,Warsaw,1,5,26.5,25.0864
PM10,Warsaw,1,5,15.1,28.7864
PM10,Warsaw,1,5,25.3,22.2114
PM10,Warsaw,1,5,25.8,25.0864
PM10,Warsaw,1,5,20.4,27.1798
PM10,Warsaw,1,5,28.3,27.1798
PM10,Warsaw,1,5,19.9,27.1798
PM10,Warsaw,1,5,25.1,27.1798
PM10,Warsaw,1,5,33,27.1798
PM10,Warsaw,1,5,47.1,27.1798
PM10,Warsaw,1,5,25.3,27.1798
PM10,Warsaw,1,5,22.5,27.1798
PM10,Warsaw,1,5,9,25.5398
PM10,Warsaw,1,5,15.7,25.5398
PM10,Warsaw,1,5,11.7,25.5398
PM10,Warsaw,1,5,9.2,25.5398
PM10,Warsaw,1,5,11.6,25.5398
PM10,Warsaw,1,5,11.5,25.5398
PM10,Warsaw,1,5,14.7,23.5617
PM10,Warsaw,1,5,24.3,23.5617
PM10,Warsaw,1,5,27.1,23.5617
PM10,Warsaw,1,5,19.4,23.5617
PM10,Warsaw,1,5,18.9,23.5617
PM10,Warsaw,1,5,21.1,25.5398
PM10,Warsaw,1,5,27.9,25.5398
PM10,Warsaw,1,5,22.9,25.5398
PM10,Warsaw,1,5,17.7,25.5398
PM10,Warsaw,1,5,25.5,25.5398
PM10,Warsaw,1,5,21.6,25.5398
PM10,Warsaw,1,5,16.7,25.5398
PM10,Warsaw,1,5,20.6,25.5398
PM10,Warsaw,1,5,26.7,25.5398
PM10,Warsaw,1,5,30.4,25.5398
PM10,Warsaw,1,5,33.7,25.5398
PM10,Warsaw,1,5,38.8,25.5398
PM10,Warsaw,1,5,27.9,21.8617
PM10,Warsaw,1,5,21,21.8617
PM10,Warsaw,1,5,35.8,25.5398
PM10,Warsaw,1,5,13.1,25.5398
PM10,Warsaw,1,5,16.4,22.9217
PM10,Warsaw,1,5,20.2,25.5398
PM10,Warsaw,1,5,23.6,25.5398
PM10,Warsaw,1,5,30.8,25.5398
PM10,Warsaw,1,5,29.4,25.5398
PM10,Warsaw,1,5,28.1,25.5398
PM10,Warsaw,1,5,19.8,21.8617
PM10,Warsaw,1,5,19.8,25.5398
PM10,Warsaw,1,5,28.6,25.5398
PM10,Warsaw,1,5,22,25.5398
PM10,Warsaw,1,5,25.8,21.8617
PM10,Warsaw,1,5,37.8,25.5398
PM10,Warsaw,1,5,27.6,21.8617
PM10,Warsaw,1,5,19.5,25.5398
PM10,Warsaw,1,5,18.5,22.9217
PM10,Warsaw,1,5,25.8,21.8617
PM10,Warsaw,1,5,22.5,25.5398
PM10,Warsaw,1,5,22.4,25.5398
PM10,Warsaw,1,5,23.3,25.5398
PM10,Warsaw,1,5,25.4,25.5398
PM10,Warsaw,1,5,15.5,25.5398
PM10,Warsaw,1,5,19.7,22.9217
PM10,Warsaw,1,5,23.6,25.5398
PM10,Warsaw,1,5,19.6,25.5398
PM10,Warsaw,1,5,18.5,22.9217
PM10,Warsaw,1,5,20.8,25.5398
PM10,Warsaw,1,5,24.8,25.5398
PM10,Warsaw,1,5,28.6,25.5398
PM10,Warsaw,1,5,17.9,25.5398
PM10,Warsaw,1,5,15.6,25.5398
PM10,Warsaw,1,5,19.9,25.5398
PM10,Warsaw,1,5,26.7,25.5398
PM10,Warsaw,1,5,19.5,25.5398
PM10,Warsaw,1,5,26.7,25.5398
PM10,Warsaw,1,5,23.3,25.5398
PM10,Warsaw,1,5,15,25.5398
PM10,Warsaw,1,5,17.6,21.8617
PM10,Warsaw,1,5,21.9,25.5398
PM10,Warsaw,1,5,18.9,25.5398
PM10,Warsaw,1,5,26,25.5398
PM10,Warsaw,1,5,29.4,25.5398
PM10,Warsaw,1,5,18.4,21.8617
PM10,Warsaw,1,5,17.6,25.5398
PM10,Warsaw,1,5,22.2,27.1798
PM10,Warsaw,1,5,26.4,27.1798
PM10,Warsaw,1,5,19.2,25.5398
PM10,Warsaw,1,5,26,27.1798
PM10,Warsaw,1,5,30,25.5398
PM10,Warsaw,1,5,45.5,25.5398
PM10,Warsaw,1,5,18.6,25.5398
PM10,Warsaw,1,5,17.3,25.5398
PM10,Warsaw,1,5,21,25.5398
PM10,Warsaw,1,5,14.1,21.8617
PM10,Warsaw,1,5,17.5,18.6083
PM10,Warsaw,1,5,23.5,25.5398
PM10,Warsaw,1,5,15.9,21.8617
PM10,Warsaw,1,5,17.1,25.5398
PM10,Warsaw,1,5,27.7,25.5398
PM10,Warsaw,1,5,27,25.5398
PM10,Warsaw,1,5,24.8,25.5398
PM10,Warsaw,1,5,27.7,25.5398
PM10,Warsaw,1,5,29.3,25.5398
PM10,Warsaw,1,5,14.6,25.5398
PM10,Warsaw,1,5,6.7,25.5398
PM10,Warsaw,1,5,17.7,25.5398
PM10,Warsaw,1,5,25.2,25.5398
PM10,Warsaw,1,5,29.4,25.5398
PM10,Warsaw,1,5,25.6,25.5398
PM10,Warsaw,1,5,30.1,25.5398
PM10,Warsaw,1,5,27.3,25.5398
PM10,Warsaw,1,5,18,25.5398
PM10,Warsaw,1,5,19.8,23.5617
PM10,Warsaw,1,5,27.2,25.5398
PM10,Warsaw,1,5,34.2,25.5398
PM10,Warsaw,1,5,32.3,25.5398
PM10,Warsaw,1,5,16.3,22.9217
PM10,Warsaw,1,5,16.22,22.9217
PM10,Warsaw,1,5,16.14,25.5398
PM10,Warsaw,1,5,16.06,25.5398
PM10,Warsaw,1,5,15.98,25.5398
PM10,Warsaw,1,5,15.9,22.6648
PM10,Warsaw,1,5,15.82,22.6648
PM10,Warsaw,1,5,15.74,25.5398
PM10,Warsaw,1,5,15.66,25.5398
PM10,Warsaw,1,5,15.58,25.5398
PM10,Warsaw,1,5,15.5,25.5398
PM10,Warsaw,1,5,25.4,27.1798
PM10,Warsaw,1,5,29.4,27.1798
PM10,Warsaw,1,5,46.8,27.1798
PM10,Warsaw,1,5,14.4,27.1798
PM10,Warsaw,1,5,11.5,25.5398
PM10,Warsaw,1,5,19.2,23.6017
PM10,Warsaw,1,5,16.8,25.5398
PM10,Warsaw,1,5,19.4,23.6017
PM10,Warsaw,1,5,13.2,23.6017
PM10,Warsaw,1,5,17.4,23.5617
PM10,Warsaw,1,5,16.3,23.5617
PM10,Warsaw,1,5,16.2,24.1867
PM10,Warsaw,1,5,13.4,22.9217
PM10,Warsaw,1,5,17.8,23.6017
PM10,Warsaw,1,5,13.6,23.6017
PM10,Warsaw,1,5,22,25.5398
PM10,Warsaw,1,5,31.4,25.5398
PM10,Warsaw,1,5,46.6,25.5398
PM10,Warsaw,1,5,52.4,25.5398
PM10,Warsaw,1,5,29.2,25.5398
PM10,Warsaw,1,5,38.3,25.5398
PM10,Warsaw,1,5,36.2,21.8617
PM10,Warsaw,1,5,16.7,27.9017
PM10,Warsaw,1,5,15.1,22.6648
PM10,Warsaw,1,5,29.6,21.8617
PM10,Warsaw,1,5,41.2,25.5398
PM10,Warsaw,1,5,28.1,26.1648
PM10,Warsaw,1,5,36.7,24.2267
PM10,Warsaw,1,5,34.8,26.1648
PM10,Warsaw,1,5,31,22.7833
PM10,Warsaw,1,5,52.3,24.1867
PM10,Warsaw,1,5,47.2,24.1867
PM10,Warsaw,1,5,42.5,28.9667
PM10,Warsaw,1,5,44.8,28.9667
PM10,Warsaw,1,5,52.9,28.9667
PM10,Warsaw,1,5,51,28.9667
PM10,Warsaw,1,5,35.6,28.9667
PM10,Warsaw,1,5,32.4,28.9667
PM10,Warsaw,1,5,10.2,28.9667
PM10,Warsaw,1,5,22.6,26.3633
PM10,Warsaw,1,5,27.1,23.71
PM10,Warsaw,1,5,34.7,28.9667
PM10,Warsaw,1,5,48.2,27.5633
PM10,Warsaw,1,5,78.5,28.9667
PM10,Warsaw,1,5,31.3,28.9667
PM10,Warsaw,1,5,25.1,28.3417
PM10,Warsaw,1,5,27.6,25.5398
PM10,Warsaw,1,5,37.7,24.2267
PM10,Warsaw,1,5,43.4,28.9867
PM10,Warsaw,1,5,63.9,28.9867
PM10,Warsaw,1,5,39.5,26.1648
PM10,Warsaw,1,5,31.4,28.3417
PM10,Warsaw,1,5,40.2,21.8617
PM10,Warsaw,1,5,25.4,24.2267
PM10,Warsaw,1,5,34.1,26.1648
PM10,Warsaw,1,5,22,26.1648
PM10,Warsaw,1,5,33.3,23.3933
PM10,Warsaw,1,5,35,27.9017
PM10,Warsaw,1,5,13.9,25.5398
PM10,Warsaw,1,5,21.6,23.9667
PM10,Warsaw,1,5,51.8,25.7883
PM10,Warsaw,1,5,35.8,33.2417
PM10,Warsaw,1,5,34.3,25.5398
PM10,Warsaw,1,5,35,25.5398
PM10,Warsaw,1,5,62.8,24.4798
PM10,Warsaw,1,5,82.2,30.8798
PM10,Warsaw,1,5,40.2,28.3617
PM10,Warsaw,1,5,24.3,31.1817
PM10,Warsaw,1,5,13.9,28.3617
PM10,Warsaw,1,5,15,25.5398
PM10,Warsaw,1,5,32.1,17.69
PM10,Warsaw,1,5,16.7,19.9733
PM10,Warsaw,1,5,9.3,19.5
PM10,Warsaw,1,5,16.1,14.02
PM10,Warsaw,1,5,17.8,17.69
PM10,Warsaw,1,5,10.7,18.57
PM10,Warsaw,1,5,23.8,20.59
PM10,Warsaw,1,5,32.1,18.57
PM10,Warsaw,1,5,21.9,18.57
PM10,Warsaw,1,5,23.6,21.9933
PM10,Warsaw,1,5,26.1,20.3733
PM10,Warsaw,1,5,27.1,19.2933
PM10,Warsaw,1,5,21.4,21.9933
PM10,Warsaw,1,5,21.5,20.9433
PM10,Warsaw,1,5,22.2,21.6983
PM10,Warsaw,1,5,43,21.6667
PM10,Warsaw,1,5,39.4,22.4667
PM10,Warsaw,1,5,28.9,28.9417
PM10,Warsaw,1,5,37.9,23.2017
PM10,Warsaw,1,5,43.6,23.2017
PM10,Warsaw,1,5,28.3,23.2017
PM10,Warsaw,1,5,48.5,30.0467
PM10,Warsaw,1,5,52,30.0467
PM10,Warsaw,1,5,35.2,27.8067
PM10,Warsaw,1,5,49.3,23.6017
PM10,Warsaw,1,5,29.6,23.5217
PM10,Warsaw,1,5,21.3,22.3867
PM10,Warsaw,1,5,20.8,27.62
PM10,Warsaw,1,5,37.3,27.62
PM10,Warsaw,1,5,33.1,21.04
PM10,Warsaw,1,5,24.7,29.4333
PM10,Warsaw,1,5,27.8,23.5333
PM10,Warsaw,1,5,21.1,23.5333
PM10,Warsaw,1,5,14.8,25.63
PM10,Warsaw,1,5,16.8,31.53
PM10,Warsaw,1,5,9.2,27.71
PM10,Warsaw,1,5,31.6,22
PM10,Warsaw,1,5,15.6,32.66
PM10,Warsaw,1,5,14.8,36.78
PM10,Warsaw,1,5,29.4,30.44
PM10,Warsaw,1,5,37.6,30.44
PM10,Warsaw,1,5,67.3,45.86
PM10,Warsaw,1,5,120.9,64.08
PM10,Warsaw,1,5,120.5,75.1
PM10,Warsaw,1,10,34.6,29.98
PM10,Warsaw,1,10,43.9,34.4833
PM10,Warsaw,1,10,23.5,27.07
PM10,Warsaw,1,10,29.7,24.4867
PM10,Warsaw,1,10,31.2,24.12
PM10,Warsaw,1,10,33.1,30.33
PM10,Warsaw,1,10,29.8,24.4933
PM10,Warsaw,1,10,33.8,28.94
PM10,Warsaw,1,10,61.6,28.94
PM10,Warsaw,1,10,41.6,25.87
PM10,Warsaw,1,10,23.9,25.57
PM10,Warsaw,1,10,37.4,29.4
PM10,Warsaw,1,10,33.1,23.3267
PM10,Warsaw,1,10,14.9,23.75
PM10,Warsaw,1,10,11.7,23.3267
PM10,Warsaw,1,10,8.7,23.3067
PM10,Warsaw,1,10,8.2,22.5267
PM10,Warsaw,1,10,16,23.4667
PM10,Warsaw,1,10,32.8,24.34
PM10,Warsaw,1,10,13.9,22.1292
PM10,Warsaw,1,10,12.6,17.28
PM10,Warsaw,1,10,9.4,15.9
PM10,Warsaw,1,10,22.8,16.66
PM10,Warsaw,1,10,33.3,22.28
PM10,Warsaw,1,10,33.2,23.3267
PM10,Warsaw,1,10,21.1,23.3267
PM10,Warsaw,1,10,24,19.12
PM10,Warsaw,1,10,21.9,18.35
PM10,Warsaw,1,10,22.1,24.6667
PM10,Warsaw,1,10,29.1,24.2692
PM10,Warsaw,1,10,40.8,27.8157
PM10,Warsaw,1,10,29.1,26.9498
PM10,Warsaw,1,10,15.8,27.1823
PM10,Warsaw,1,10,23.9,21.32
PM10,Warsaw,1,10,34.7,28.21
PM10,Warsaw,1,10,39.8,30.02
PM10,Warsaw,1,10,39.9,37.8952
PM10,Warsaw,1,10,92.4,42.5952
PM10,Warsaw,1,10,58.1,41.4092
PM10,Warsaw,1,10,11.2,42.5952
PM10,Warsaw,1,10,11,27.5
PM10,Warsaw,1,10,20.2,29.44
PM10,Warsaw,1,10,25,28.79
PM10,Warsaw,1,10,27.4,27.07
PM10,Warsaw,1,10,28.2,27.07
PM10,Warsaw,1,10,40.1,28.4324
PM10,Warsaw,1,10,53.6,25.8992
PM10,Warsaw,1,10,17.4,24.7067
PM10,Warsaw,1,10,18.7,18.52
PM10,Warsaw,1,10,30.2,17.29
PM10,Warsaw,1,10,26.4,24.2742
PM10,Warsaw,1,10,27.3,27.7392
PM10,Warsaw,1,10,14.1,19.44
PM10,Warsaw,1,10,18.8,22.0057
PM10,Warsaw,1,10,38.1,20.39
PM10,Warsaw,1,10,11.4,19.63
PM10,Warsaw,1,10,9,20.94
PM10,Warsaw,1,10,17.4,20.4657
PM10,Warsaw,1,10,18.7,19.7425
PM10,Warsaw,1,10,26.7,25.22
PM10,Warsaw,1,10,13.5,24.71
PM10,Warsaw,1,10,25,33.5062
PM10,Warsaw,1,10,35,34.1629
PM10,Warsaw,1,10,48.4,35.5145
PM10,Warsaw,1,10,32.8,27.6489
